 , Total Packets:,Packets/s:,Throughput (mbps):,Packets Lost:,
 , 0 , 0 , 0.0 , 0 , 
 , 41620 , 28985 , 23.188792000000003 , 0 , 
 , 74404 , 33147 , 26.517888 , 0 , 
 , 111419 , 36348 , 29.078432 , 0 , 
 , 152223 , 40207 , 32.165632 , 921 , 
 , 195277 , 41867 , 33.494008 , 921 , 
 , 237985 , 42851 , 34.28148 , 921 , 
 , 271514 , 33919 , 27.135744 , 7354 , 
 , 315083 , 42895 , 34.316328 , 7354 , 
 , 362501 , 44017 , 35.214104 , 7354 , 
 , 403437 , 41529 , 33.22356 , 7354 , 
 , 447828 , 43728 , 34.98312 , 7354 , 
 , 492056 , 43183 , 34.547016000000006 , 7667 , 
 , 536288 , 43262 , 34.610088000000005 , 7834 , 
 , 581969 , 43970 , 35.176767999999996 , 8148 , 
 , 626573 , 44523 , 35.618872 , 8370 , 
 , 670291 , 43957 , 35.166048 , 8370 , 
 , 714917 , 44707 , 35.766176 , 8370 , 
 , 765495 , 38035 , 30.428096 , 16677 , 
 , 797277 , 30747 , 24.598 , 28719 , 
 , 840957 , 42987 , 34.39028 , 28719 , 
 , 885476 , 44176 , 35.340807999999996 , 28719 , 
 , 927859 , 42877 , 34.301656 , 28719 , 
 , 972333 , 44396 , 35.517216 , 28719 , 
 , 1016727 , 44296 , 35.437304 , 28719 , 
 , 1061404 , 44693 , 35.754792 , 28719 , 
 , 1105183 , 43773 , 35.018784 , 28719 , 
 , 1139562 , 34521 , 27.61756 , 28719 , 
 , 1174407 , 33394 , 26.715376 , 28719 , 
 , 1218037 , 43983 , 35.186936 , 28719 , 
 , 1260707 , 41874 , 33.499704 , 30224 , 
 , 1301968 , 41403 , 33.122904000000005 , 32279 , 
 , 1343909 , 42105 , 33.6842 , 32279 , 
 , 1386799 , 42766 , 34.213256 , 32279 , 
 , 1420372 , 33735 , 26.98824 , 32279 , 
 , 1455579 , 34242 , 27.3938 , 32279 , 
 , 1495495 , 40325 , 32.260072 , 32279 , 
 , 1537586 , 41996 , 33.597568 , 32279 , 
 , 1580794 , 42525 , 34.0204 , 32279 , 
 , 1624080 , 43388 , 34.711023999999995 , 32279 , 
 , 1668227 , 44147 , 35.3176 , 32279 , 
 , 1712810 , 44586 , 35.669 , 32279 , 
 , 1756250 , 43518 , 34.814624 , 32279 , 
 , 1801174 , 43961 , 35.169336 , 32279 , 
 , 1846655 , 44446 , 35.557303999999995 , 32831 , 
 , 1889977 , 43373 , 34.699096 , 33565 , 
 , 1929774 , 40201 , 32.161528 , 38162 , 
 , 1974704 , 38003 , 30.402472000000003 , 43981 , 
 , 2012143 , 37827 , 30.262135999999998 , 44142 , 
 , 2053049 , 40949 , 32.759752 , 44142 , 
 , 2096173 , 42736 , 34.189104 , 44142 , 
 , 2139414 , 43578 , 34.863016 , 44142 , 
 , 2183741 , 40140 , 32.112664 , 48364 , 
 , 2228108 , 42916 , 34.333336 , 49370 , 
 , 2269669 , 41357 , 33.086176 , 50231 , 
 , 2307903 , 38275 , 30.62048 , 50648 , 
 , 2352136 , 43872 , 35.098312 , 50656 , 
 , 2394035 , 40693 , 32.554919999999996 , 53905 , 
 , 2437096 , 41711 , 33.369527999999995 , 56045 , 
