 , Total Packets:,Packets/s:,Throughput (mbps):,Packets Lost:,
 , 0 , 0 , 0.0 , 0 , 
 , 48260 , 27553 , 22.043135999999997 , 0 , 
 , 73048 , 24704 , 19.763295999999997 , 0 , 
 , 99170 , 25997 , 20.798119999999997 , 0 , 
 , 124257 , 25031 , 20.02484 , 0 , 
 , 151850 , 27595 , 22.076335999999998 , 0 , 
 , 179450 , 27600 , 22.080192 , 0 , 
 , 206880 , 27396 , 21.917168 , 0 , 
 , 233150 , 25874 , 20.699808 , 0 , 
 , 260880 , 27303 , 21.842727999999997 , 0 , 
 , 288590 , 27710 , 22.16824 , 0 , 
 , 316770 , 27719 , 22.175808 , 0 , 
 , 343940 , 27195 , 21.756056 , 0 , 
 , 371690 , 27747 , 22.197824 , 0 , 
 , 399450 , 27760 , 22.208664000000002 , 0 , 
 , 427880 , 28432 , 22.746112 , 0 , 
 , 455608 , 27300 , 21.84068 , 0 , 
 , 483440 , 27833 , 22.266416 , 0 , 
 , 510990 , 27549 , 22.0396 , 0 , 
 , 539170 , 27745 , 22.196488000000002 , 0 , 
 , 567327 , 28158 , 22.526584 , 0 , 
 , 594130 , 26803 , 21.442400000000003 , 0 , 
 , 621917 , 27785 , 22.228728 , 0 , 
 , 649727 , 27805 , 22.244439999999997 , 0 , 
 , 675368 , 25643 , 20.51444 , 0 , 
 , 701200 , 25830 , 20.664504 , 0 , 
 , 728040 , 26816 , 21.453008 , 0 , 
 , 754720 , 26652 , 21.321864 , 0 , 
 , 781570 , 26795 , 21.43612 , 0 , 
 , 809130 , 27135 , 21.708599999999997 , 0 , 
 , 835950 , 26407 , 21.125824 , 0 , 
 , 862620 , 26665 , 21.332712 , 0 , 
 , 890320 , 27702 , 22.161831999999997 , 0 , 
 , 917450 , 27131 , 21.704928 , 0 , 
 , 944740 , 27290 , 21.832168000000003 , 0 , 
 , 971880 , 27140 , 21.71256 , 0 , 
 , 998970 , 27089 , 21.671648 , 0 , 
 , 1026597 , 27199 , 21.759664 , 0 , 
 , 1052750 , 26151 , 20.920848000000003 , 0 , 
 , 1079607 , 26858 , 21.487104 , 0 , 
 , 1106820 , 27210 , 21.768304 , 0 , 
 , 1134307 , 27066 , 21.653384 , 0 , 
 , 1159390 , 25084 , 20.067743999999998 , 0 , 
 , 1186080 , 26689 , 21.351912 , 0 , 
 , 1213397 , 27315 , 21.852784 , 0 , 
 , 1240760 , 27364 , 21.89136 , 0 , 
 , 1268167 , 27402 , 21.921648 , 0 , 
 , 1295307 , 26712 , 21.370008000000002 , 0 , 
 , 1322170 , 26878 , 21.502655999999998 , 0 , 
 , 1349290 , 27119 , 21.695456 , 0 , 
 , 1377020 , 27303 , 21.842512 , 0 , 
 , 1404267 , 27244 , 21.79592 , 0 , 
 , 1432127 , 27860 , 22.2882 , 0 , 
 , 1459350 , 27224 , 21.779944 , 0 , 
 , 1486590 , 27239 , 21.79156 , 0 , 
 , 1513557 , 26964 , 21.571416000000003 , 0 , 
 , 1541210 , 27229 , 21.783808 , 0 , 
 , 1568820 , 27185 , 21.748376 , 0 , 
 , 1596350 , 27530 , 22.024656 , 0 , 
 , 1622200 , 25824 , 20.659624 , 0 , 
 , 1650130 , 27929 , 22.34364 , 0 , 
 , 1676920 , 26790 , 21.432168 , 0 , 
 , 1705047 , 28126 , 22.500832 , 0 , 
 , 1732268 , 26797 , 21.437632 , 0 , 
 , 1760797 , 28093 , 22.474728 , 0 , 
 , 1786290 , 25343 , 20.274696 , 0 , 
 , 1812927 , 26509 , 21.20784 , 0 , 
 , 1839670 , 26674 , 21.339408 , 0 , 
 , 1866430 , 26761 , 21.409304 , 0 , 
 , 1894070 , 27212 , 21.769599999999997 , 0 , 
 , 1921690 , 27621 , 22.097279999999998 , 0 , 
 , 1948520 , 26776 , 21.421560000000003 , 0 , 
 , 1975650 , 26765 , 21.412696 , 0 , 
 , 2002920 , 26850 , 21.480135999999998 , 0 , 
 , 2030480 , 27134 , 21.707383999999998 , 0 , 
 , 2057330 , 26852 , 21.481864 , 0 , 
 , 2085536 , 27770 , 22.216464 , 0 , 
 , 2113547 , 28004 , 22.403936 , 0 , 
 , 2141520 , 27978 , 22.382472 , 0 , 
 , 2168360 , 26841 , 21.472856 , 0 , 
 , 2196510 , 28150 , 22.520671999999998 , 0 , 
 , 2223348 , 26836 , 21.46956 , 0 , 
 , 2251347 , 27992 , 22.39384 , 0 , 
 , 2277838 , 26496 , 21.197416 , 0 , 
 , 2305240 , 27401 , 21.921288 , 0 , 
 , 2332717 , 27475 , 21.98056 , 0 , 
 , 2360940 , 28226 , 22.581015999999998 , 0 , 
 , 2386740 , 25728 , 20.582528 , 0 , 
 , 2412980 , 26245 , 20.996527999999998 , 0 , 
 , 2440760 , 27782 , 22.225776000000003 , 0 , 
 , 2469180 , 28420 , 22.736088 , 0 , 
 , 2496418 , 26815 , 21.452288 , 0 , 
 , 2524630 , 27770 , 22.216223999999997 , 0 , 
 , 2552760 , 27706 , 22.165416 , 0 , 
 , 2580830 , 27639 , 22.111328 , 0 , 
 , 2608170 , 27338 , 21.871119999999998 , 0 , 
 , 2635690 , 27521 , 22.017424 , 0 , 
 , 2663037 , 27344 , 21.875799999999998 , 0 , 
 , 2690417 , 27380 , 21.904104 , 0 , 
 , 2717140 , 26710 , 21.368328 , 0 , 
 , 2745020 , 27879 , 22.303792 , 0 , 
 , 2772740 , 27288 , 21.831024000000003 , 0 , 
 , 2799570 , 26834 , 21.467816 , 0 , 
 , 2826700 , 26712 , 21.369776 , 0 , 
 , 2853920 , 27215 , 21.77264 , 0 , 
 , 2881687 , 27337 , 21.869671999999998 , 0 , 
 , 2908590 , 26899 , 21.51992 , 0 , 
 , 2925615 , 16768 , 13.414696 , 0 , 
 , 2953640 , 28026 , 22.421208 , 0 , 
 , 2979727 , 25684 , 20.547592 , 0 , 
 , 3006930 , 27202 , 21.762088 , 0 , 
 , 3034570 , 27641 , 22.112968000000002 , 0 , 
 , 3062277 , 27707 , 22.165688 , 0 , 
 , 3089780 , 27502 , 22.002264 , 0 , 
 , 3117640 , 27859 , 22.28784 , 0 , 
 , 3145497 , 27854 , 22.28332 , 0 , 
 , 3173920 , 27988 , 22.390408 , 0 , 
 , 3202290 , 27932 , 22.346016 , 0 , 
 , 3230060 , 27771 , 22.217264 , 0 , 
 , 3257240 , 26760 , 21.408632 , 0 , 
 , 3284937 , 27269 , 21.815912 , 0 , 
 , 3312440 , 27504 , 22.003584 , 0 , 
 , 3340380 , 27509 , 22.007792000000002 , 0 , 
 , 3367897 , 27513 , 22.01104 , 0 , 
 , 3396047 , 27717 , 22.1738 , 0 , 
 , 3423487 , 27443 , 21.954871999999998 , 0 , 
 , 3450267 , 26761 , 21.40944 , 0 , 
 , 3477807 , 27545 , 22.036296 , 0 , 
 , 3501697 , 23897 , 19.117656 , 0 , 
 , 3524510 , 22760 , 18.208408 , 0 , 
 , 3552037 , 27524 , 22.019655999999998 , 0 , 
 , 3576945 , 24893 , 19.915128 , 0 , 
 , 3602550 , 25594 , 20.475455999999998 , 0 , 
 , 3627670 , 24733 , 19.787096000000002 , 0 , 
 , 3637130 , 9314 , 7.4516 , 0 , 
 , 3651330 , 14176 , 11.340952 , 0 , 
 , 3671330 , 19965 , 15.972760000000001 , 0 , 
 , 3701370 , 30040 , 24.03272 , 0 , 
 , 3727957 , 26585 , 21.268232 , 0 , 
 , 3755450 , 27493 , 21.994856 , 0 , 
 , 3782700 , 27252 , 21.80172 , 0 , 
 , 3810658 , 27701 , 22.161424 , 0 , 
 , 3819296 , 8550 , 6.840248 , 0 , 
 , 3824289 , 5001 , 4.001296 , 0 , 
 , 3834010 , 9747 , 7.7982 , 0 , 
 , 3840693 , 6685 , 5.348736 , 0 , 
 , 3871478 , 30310 , 24.248672 , 0 , 
 , 3897730 , 26253 , 21.002831999999998 , 0 , 
 , 3925590 , 27431 , 21.944976 , 0 , 
 , 3952797 , 26787 , 21.429896 , 0 , 
 , 3980807 , 28009 , 22.407416 , 0 , 
 , 4009058 , 28250 , 22.600279999999998 , 0 , 
 , 4035520 , 26460 , 21.168408 , 0 , 
 , 4062987 , 27465 , 21.972583999999998 , 0 , 
 , 4091050 , 27634 , 22.107616 , 0 , 
 , 4119207 , 27724 , 22.1794 , 0 , 
 , 4147240 , 28034 , 22.427696 , 0 , 
 , 4174857 , 27183 , 21.746864000000002 , 0 , 
 , 4202540 , 27691 , 22.1528 , 0 , 
 , 4229820 , 27274 , 21.819984 , 0 , 
 , 4258198 , 27943 , 22.354495999999997 , 0 , 
 , 4285230 , 27035 , 21.62856 , 0 , 
 , 4311930 , 26699 , 21.359928 , 0 , 
 , 4338717 , 26368 , 21.094616000000002 , 0 , 
 , 4366787 , 28065 , 22.452672 , 0 , 
 , 4394678 , 27891 , 22.3128 , 0 , 
 , 4419957 , 25263 , 20.210504 , 0 , 
 , 4447440 , 27483 , 21.987032 , 0 , 
 , 4475177 , 27731 , 22.185584 , 0 , 
 , 4503250 , 27645 , 22.116367999999998 , 0 , 
 , 4531507 , 27815 , 22.252776 , 0 , 
 , 4559830 , 27893 , 22.314928 , 0 , 
 , 4587630 , 27800 , 22.240304000000002 , 0 , 
 , 4615920 , 27854 , 22.283392 , 0 , 
 , 4643817 , 27465 , 21.97252 , 0 , 
 , 4671617 , 27800 , 22.2404 , 0 , 
 , 4699340 , 27725 , 22.180016 , 0 , 
 , 4726330 , 26989 , 21.591824 , 0 , 
 , 4753930 , 27591 , 22.073112000000002 , 0 , 
 , 4781150 , 26770 , 21.416584 , 0 , 
 , 4807640 , 26528 , 21.222792000000002 , 0 , 
 , 4835270 , 27630 , 22.104304 , 0 , 
 , 4863547 , 27838 , 22.270784 , 0 , 
 , 4890520 , 26976 , 21.581096000000002 , 0 , 
 , 4917610 , 27089 , 21.671952 , 0 , 
 , 4938090 , 20164 , 16.131488 , 0 , 
 , 4965390 , 27300 , 21.840128 , 0 , 
 , 4983170 , 17734 , 14.187376 , 0 , 
 , 5009880 , 26709 , 21.367952000000002 , 0 , 
 , 5035860 , 25928 , 20.742472000000003 , 0 , 
 , 5062577 , 26700 , 21.360072 , 0 , 
 , 5087340 , 24648 , 19.718936000000003 , 0 , 
 , 5113480 , 26252 , 21.00224 , 0 , 
 , 5135420 , 21876 , 17.501472000000003 , 0 , 
 , 5162760 , 26918 , 21.535104 , 0 , 
 , 5188350 , 25569 , 20.455936 , 0 , 
 , 5214250 , 25848 , 20.678639999999998 , 0 , 
 , 5241220 , 26966 , 21.573256 , 0 , 
 , 5265680 , 24464 , 19.57152 , 0 , 
 , 5292310 , 26215 , 20.972383999999998 , 0 , 
 , 5317490 , 24792 , 19.834072 , 0 , 
 , 5343660 , 26172 , 20.938048 , 0 , 
 , 5369650 , 25959 , 20.767784 , 0 , 
 , 5396797 , 26728 , 21.382527999999997 , 0 , 
 , 5423887 , 27090 , 21.672279999999997 , 0 , 
 , 5450918 , 27011 , 21.609583999999998 , 0 , 
 , 5477530 , 26606 , 21.284896 , 0 , 
 , 5504570 , 27036 , 21.629312000000002 , 0 , 
 , 5532120 , 27128 , 21.702712 , 0 , 
 , 5558910 , 26792 , 21.434056 , 0 , 
 , 5585919 , 27003 , 21.60316 , 0 , 
 , 5613467 , 27547 , 22.038128 , 0 , 
 , 5641140 , 27252 , 21.801736000000002 , 0 , 
 , 5668600 , 27460 , 21.968256 , 0 , 
 , 5696307 , 27278 , 21.82248 , 0 , 
 , 5723020 , 26714 , 21.371783999999998 , 0 , 
 , 5750537 , 27093 , 21.674968 , 0 , 
 , 5777250 , 26713 , 21.370912 , 0 , 
 , 5804370 , 27118 , 21.694736000000002 , 0 , 
 , 5831880 , 27081 , 21.664864 , 0 , 
