 , Total Packets:,Packets/s:,Throughput (mbps):,Packets Lost:,
 ,0,0,0,0, 
 ,8170,5100,4.080712,0, 
 ,15000,6834,5.467344,0, 
 ,20770,5765,4.612376,0, 
 ,27320,6552,5.241848,0, 
 ,33930,6609,5.287744,0, 
 ,40400,6471,5.177448,0, 
 ,46900,6497,5.198376,0, 
 ,53420,6522,5.217904,0, 
 ,59770,6351,5.080904,0, 
 ,66310,6535,5.228168,0, 
 ,72840,6530,5.224064,0, 
 ,79480,6644,5.315912,0, 
 ,86140,6658,5.326992,0, 
 ,92930,6786,5.429016,0, 
 ,99280,6255,5.004456,0, 
 ,105310,6028,4.822592,0, 
 ,111370,6063,4.85068,0, 
 ,118100,6732,5.385808,0, 
 ,124550,6443,5.154952,0, 
 ,131540,6990,5.592384,0, 
 ,137630,6095,4.876528,0, 
 ,144300,6561,5.249256,0, 
 ,149900,5597,4.477864,0, 
 ,155010,5112,4.090216,0, 
 ,160980,5974,4.77976,0, 
 ,165570,4589,3.671752,0, 
 ,168460,2741,2.193168,0, 
 ,174600,6184,4.947688,0, 
 ,181170,6567,5.254112,0, 
 ,188110,6936,5.548808,0, 
 ,190730,2359,1.887456,0, 
 ,197390,6662,5.329656,0, 
 ,199910,2210,1.768568,0, 
 ,204080,3537,2.82984,0, 
 ,207650,3175,2.540752,0, 
 ,212920,5206,4.165568,0, 
 ,215090,2125,1.700056,0, 
 ,221240,6182,4.94632,0, 
 ,226810,5591,4.47332,0, 
 ,231830,4590,3.672176,0, 
 ,235900,4070,3.256344,0, 
 ,239010,3023,2.41884,0, 
 ,245390,6463,5.170816,0, 
 ,251790,6397,5.11808,0, 
 ,258540,6750,5.400728,0, 
 ,265250,6708,5.366784,0, 
 ,271950,6700,5.360384,0, 
 ,278660,6711,5.369096,0, 
 ,285510,6741,5.393136,0, 
 ,292220,6714,5.371456,0, 
 ,297880,5563,4.45048,0, 
 ,299560,1435,1.148016,0, 
 ,304440,4879,3.903928,0, 
 ,310370,5931,4.744896,0, 
 ,315680,5307,4.246176,0, 
 ,318590,2908,2.326896,0, 
 ,324710,6118,4.894936,0, 
 ,330530,5823,4.658496,0, 
 ,337380,6851,5.480936,0, 
 ,344380,6999,5.599568,0, 
 ,351520,7035,5.628632,0, 
 ,358500,6976,5.581528,0, 
 ,365370,6866,5.493192,0, 
 ,372360,6988,5.591144,0, 
 ,379310,6955,5.564088,0, 
 ,385900,6593,5.274488,0, 
 ,392830,6927,5.542264,0, 
 ,399850,7013,5.611016,0, 
 ,406820,6969,5.575552,0, 
 ,413190,6377,5.101936,0, 
 ,420130,6938,5.550656,0, 
 ,427030,6896,5.516896,0, 
 ,433790,6763,5.41112,0, 
 ,440280,6489,5.191448,0, 
 ,445110,4831,3.865064,0, 
 ,450260,5070,4.05656,0, 
 ,457150,6882,5.505816,0, 
 ,459970,2772,2.21768,0, 
 ,463150,2407,1.926008,0, 
 ,467620,4443,3.554608,0, 
 ,471350,3724,2.979544,0, 
 ,478200,6861,5.48888,0, 
 ,484850,6660,5.328008,0, 
 ,491900,6937,5.550384,0, 
 ,497460,5558,4.446456,0, 
 ,503940,6474,5.179576,0, 
 ,510910,6871,5.49744,0, 
 ,517400,6492,5.193792,0, 
 ,524330,6920,5.536768,0, 
 ,531230,6904,5.523536,0, 
 ,538230,6995,5.596216,0, 
 ,544800,6475,5.180232,0, 
 ,551760,6961,5.569448,0, 
 ,558430,6661,5.329384,0, 
 ,564200,5672,4.537696,0, 
 ,570460,6275,5.020648,0, 
 ,576200,5740,4.59224,0, 
 ,582110,5910,4.728624,0, 
 ,587780,5671,4.536864,0, 
 ,593770,5988,4.790488,0, 
 ,599490,5721,4.577352,0, 
 ,605380,5886,4.708824,0, 
 ,611970,6586,5.269344,0, 
 ,618920,6951,5.56096,0, 
 ,625930,7010,5.608584,0, 
 ,632900,6969,5.575576,0, 
 ,639890,6989,5.591456,0, 
 ,646720,6827,5.462096,0, 
 ,653730,7014,5.61152,0, 
 ,660580,6852,5.482312,0, 
 ,667090,6506,5.205352,0, 
 ,672850,5764,4.611272,0, 
 ,679420,6570,5.256376,0, 
 ,685290,5868,4.694648,0, 
 ,691320,6022,4.817816,0, 
 ,697590,6275,5.020744,0, 
 ,703840,6251,5.000984,0, 
 ,710030,6095,4.876056,0, 
 ,713750,3716,2.973384,0, 
 ,720620,6868,5.49512,0, 
 ,727410,6788,5.431032,0, 
 ,734300,6894,5.515264,0, 
 ,741130,6829,5.46384,0, 
 ,748070,6942,5.554016,0, 
 ,754730,6661,5.329112,0, 
 ,760480,5746,4.597576,0, 
 ,767360,6877,5.501624,0, 
 ,774140,6780,5.424448,0, 
 ,779740,5600,4.480232,0, 
 ,786740,7003,5.602424,0, 
 ,793770,7033,5.62648,0, 
 ,800460,6687,5.349984,0, 
 ,807050,6564,5.251952,0, 
 ,812690,5663,4.530928,0, 
 ,818340,5562,4.450264,0, 
 ,824610,6165,4.932056,0, 
 ,831500,6893,5.514656,0, 
 ,838510,7004,5.60368,0, 
 ,845480,6976,5.580936,0, 
 ,852460,6981,5.585392,0, 
 ,859430,6967,5.574,0, 
 ,864830,5404,4.323632,0, 
 ,871160,6224,4.97928,0, 
 ,877270,6110,4.88808,0, 
 ,882830,5479,4.383936,0, 
 ,888360,5349,4.279432,0, 
 ,893510,5163,4.13088,0, 
 ,899930,6423,5.138712,0, 
 ,906620,6690,5.352384,0, 
 ,913130,6509,5.207992,0, 
 ,919760,6632,5.305696,0, 
 ,926350,6588,5.270776,0, 
 ,932920,6569,5.255688,0, 
 ,936690,3712,2.969728,0, 
 ,942970,6276,5.021568,0, 
 ,946910,3938,3.150792,0, 
 ,951830,4921,3.937152,0, 
 ,958180,6353,5.082864,0, 
 ,964370,6186,4.948888,0, 
 ,970780,6406,5.125512,0, 
 ,977380,6608,5.286664,0, 
 ,983940,6551,5.24132,0, 
 ,990180,6208,4.966856,0, 
 ,996500,6352,5.081616,0, 
 ,1003080,6579,5.263968,0, 
 ,1008280,5196,4.157432,0, 
 ,1013070,4688,3.751184,0, 
 ,1016400,3342,2.674256,0, 
 ,1022780,6402,5.121632,0, 
 ,1029280,6500,5.2,0, 
 ,1035810,6527,5.222352,0, 
 ,1041710,5904,4.723608,0, 
 ,1048140,6427,5.141664,0, 
 ,1054420,6279,5.023352,0, 
 ,1060930,6506,5.204936,0, 
 ,1067500,6573,5.258752,0, 
 ,1071200,3196,2.556968,0, 
 ,1076880,5373,4.29912,0, 
 ,1083060,6255,5.0044,0, 
 ,1089790,6618,5.295008,0, 
 ,1096410,6622,5.297616,0, 
 ,1102970,6558,5.246584,0, 
 ,1109610,6645,5.316224,0, 
 ,1116290,6677,5.342184,0, 
 ,1122940,6647,5.317856,0, 
 ,1129320,6373,5.098632,0, 
 ,1135410,6095,4.876416,0, 
 ,1142040,6535,5.228288,0, 
 ,1148670,6524,5.219208,0, 
 ,1155460,6787,5.429752,0, 
 ,1162420,6961,5.56908,0, 
 ,1169390,6973,5.578568,0, 
 ,1175890,6499,5.199776,0, 
 ,1182810,6918,5.535104,0, 
 ,1189730,6922,5.538344,0, 
 ,1196620,6891,5.512896,0, 
 ,1203470,6843,5.47476,0, 
 ,1210470,6998,5.598728,0, 
 ,1215110,4571,3.6568,0, 
 ,1221550,6439,5.151232,0, 
 ,1228090,6535,5.228192,0, 
 ,1234640,6552,5.242312,0, 
 ,1241540,6905,5.52408,0, 
 ,1248590,7045,5.636008,0, 
 ,1255460,6865,5.492712,0, 
 ,1261630,6174,4.939728,0, 
 ,1268310,6681,5.344992,0, 
 ,1274900,6590,5.272128,0, 
 ,1281410,6506,5.205504,0, 
 ,1288080,6670,5.336624,0, 
 ,1294440,6359,5.087768,0, 
 ,1300170,5737,4.589656,0, 
 ,1306220,5948,4.759024,0, 
 ,1312720,6372,5.098312,0, 
 ,1319150,6462,5.17016,0, 
