 , Total Packets:,Packets/s:,Throughput (mbps):,Packets Lost:,
 ,0,0,0,0, 
 ,6200,4865,3.892296,0, 
 ,13020,6778,5.423184,0, 
 ,19369,6303,5.04244,0, 
 ,25454,6057,4.846392,0, 
 ,32152,6674,5.339736,0, 
 ,38690,6506,5.205304,0, 
 ,45162,6451,5.16116,0, 
 ,51734,6527,5.221776,0, 
 ,58118,6349,5.079616,0, 
 ,64630,6497,5.198032,0, 
 ,71248,6573,5.258792,0, 
 ,77890,6600,5.280224,0, 
 ,84578,6674,5.339344,0, 
 ,91359,6745,5.396104,0, 
 ,97772,6364,5.091408,0, 
 ,103760,5952,4.76172,0, 
 ,110080,6276,5.021016,0, 
 ,116883,6728,5.382888,0, 
 ,123104,6175,4.940216,0, 
 ,130116,7000,5.600688,0, 
 ,136620,6467,5.173672,0, 
 ,142840,6208,4.966952,0, 
 ,149064,6179,4.943432,0, 
 ,153744,4664,3.731224,0, 
 ,159822,6056,4.845264,0, 
 ,164680,4817,3.854072,0, 
 ,168210,3501,2.800952,0, 
 ,173060,4834,3.86784,0, 
 ,179660,6553,5.24288,0, 
 ,186640,6938,5.551176,0, 
 ,190680,4020,3.216112,0, 
 ,195261,4535,3.628496,0, 
 ,198820,3553,2.842904,0, 
 ,201334,2494,1.995432,0, 
 ,205890,4531,3.624968,0, 
 ,209174,3266,2.613168,0, 
 ,213200,3974,3.1798,0, 
 ,216359,3152,2.522032,0, 
 ,222412,6023,4.818848,0, 
 ,228604,6178,4.942912,0, 
 ,232494,3844,3.075832,0, 
 ,236444,3918,3.134664,0, 
 ,240143,3653,2.922952,0, 
 ,246366,6209,4.967456,0, 
 ,253148,6753,5.402728,0, 
 ,259880,6710,5.368424,0, 
 ,266638,6726,5.381288,0, 
 ,273372,6692,5.353744,0, 
 ,280126,6719,5.375776,0, 
 ,286920,6734,5.387248,0, 
 ,293579,6638,5.310424,0, 
 ,298920,5304,4.243312,0, 
 ,299790,866,0.69284,0, 
 ,304500,4709,3.767248,0, 
 ,310664,6119,4.895288,0, 
 ,315800,5110,4.088768,0, 
 ,318923,3102,2.48232,0, 
 ,325096,6134,4.907328,0, 
 ,331010,5865,4.69212,0, 
 ,337880,6857,5.485768,0, 
 ,344928,7004,5.60328,0, 
 ,352006,7036,5.629456,0, 
 ,359018,6971,5.577536,0, 
 ,365918,6872,5.49764,0, 
 ,372970,6984,5.587448,0, 
 ,379932,6953,5.563152,0, 
 ,386554,6602,5.282064,0, 
 ,393514,6923,5.5384,0, 
 ,400569,6996,5.597024,0, 
 ,407622,6983,5.587096,0, 
 ,414020,6381,5.104984,0, 
 ,421010,6938,5.550696,0, 
 ,427892,6855,5.484768,0, 
 ,434728,6808,5.446776,0, 
 ,440950,6178,4.94252,0, 
 ,445556,4576,3.66104,0, 
 ,451174,5611,4.489424,0, 
 ,458100,6911,5.529096,0, 
 ,460260,2133,1.706712,0, 
 ,462890,2628,2.103112,0, 
 ,467279,4324,3.45948,0, 
 ,470143,2846,2.277144,0, 
 ,477046,6836,5.469376,0, 
 ,483736,6664,5.331392,0, 
 ,490726,6960,5.568408,0, 
 ,496696,5947,4.75764,0, 
 ,502814,6096,4.877008,0, 
 ,509686,6843,5.474408,0, 
 ,516252,6509,5.207512,0, 
 ,523230,6935,5.548464,0, 
