 , Total Packets:,Packets/s:,Throughput (mbps):,Packets Lost:,
 , 0 , 0 , 0.0 , 0 , 
 , 0 , 0 , 0.0 , 0 , 
 , 6960 , 3963 , 3.170616 , 0 , 
 , 12580 , 5551 , 4.441096 , 0 , 
 , 18838 , 6120 , 4.896312 , 0 , 
 , 29318 , 7022 , 5.618064 , 0 , 
 , 34250 , 4918 , 3.9348159999999996 , 0 , 
 , 43568 , 8876 , 7.101024000000001 , 0 , 
 , 51920 , 8285 , 6.628648 , 0 , 
 , 61350 , 9275 , 7.42008 , 0 , 
 , 70310 , 8970 , 7.1765360000000005 , 0 , 
 , 79870 , 9555 , 7.644712 , 0 , 
 , 89230 , 9210 , 7.368472 , 0 , 
 , 98899 , 9676 , 7.7410879999999995 , 0 , 
 , 108190 , 9291 , 7.433504 , 0 , 
 , 117260 , 9070 , 7.2560720000000005 , 0 , 
 , 126969 , 9558 , 7.646944 , 0 , 
 , 136699 , 9729 , 7.783504 , 0 , 
 , 146439 , 9738 , 7.791136000000001 , 0 , 
 , 156049 , 9608 , 7.687072 , 0 , 
 , 165449 , 9257 , 7.40632 , 0 , 
 , 171890 , 6405 , 5.1243680000000005 , 0 , 
 , 178340 , 5780 , 4.6247359999999995 , 0 , 
 , 187508 , 9225 , 7.380631999999999 , 0 , 
 , 194990 , 7374 , 5.899864 , 0 , 
 , 204410 , 9373 , 7.499144 , 0 , 
 , 214400 , 9984 , 7.987408 , 0 , 
 , 222450 , 8056 , 6.444976 , 0 , 
 , 227550 , 5043 , 4.034696 , 0 , 
 , 236280 , 8730 , 6.984640000000001 , 0 , 
 , 246749 , 10470 , 8.376488 , 0 , 
 , 255159 , 8390 , 6.712015999999999 , 0 , 
 , 261150 , 5989 , 4.79164 , 0 , 
 , 266690 , 5539 , 4.431232 , 0 , 
 , 274770 , 8065 , 6.4523280000000005 , 0 , 
 , 281800 , 6982 , 5.585776 , 0 , 
 , 291208 , 9317 , 7.4543360000000005 , 0 , 
 , 298790 , 7673 , 6.138552 , 0 , 
 , 307230 , 8445 , 6.756336 , 0 , 
 , 314098 , 6870 , 5.496696 , 0 , 
 , 317969 , 3807 , 3.04616 , 0 , 
 , 320750 , 2784 , 2.227616 , 0 , 
 , 325029 , 4252 , 3.40224 , 0 , 
 , 333668 , 8569 , 6.855368 , 0 , 
 , 340759 , 7119 , 5.695336 , 0 , 
 , 346290 , 5495 , 4.396408 , 0 , 
 , 354060 , 7780 , 6.224016 , 0 , 
 , 358670 , 4583 , 3.666696 , 0 , 
 , 368158 , 9486 , 7.589184 , 0 , 
 , 371920 , 3723 , 2.978624 , 0 , 
 , 375300 , 3334 , 2.66744 , 0 , 
 , 384670 , 9377 , 7.502072 , 0 , 
 , 393730 , 9058 , 7.24692 , 0 , 
 , 399490 , 5734 , 4.587264 , 0 , 
 , 403119 , 3612 , 2.890104 , 0 , 
 , 409760 , 6551 , 5.24092 , 0 , 
 , 419560 , 9821 , 7.857024 , 0 , 
 , 429719 , 8988 , 7.190720000000001 , 0 , 
 , 437540 , 7871 , 6.297552 , 0 , 
 , 447160 , 9597 , 7.677703999999999 , 0 , 
 , 455909 , 8635 , 6.908671999999999 , 0 , 
 , 465069 , 9161 , 7.3293040000000005 , 0 , 
 , 469289 , 4192 , 3.353808 , 0 , 
 , 472360 , 3070 , 2.456672 , 0 , 
 , 477410 , 5006 , 4.004824 , 0 , 
 , 486560 , 9014 , 7.2118079999999996 , 0 , 
 , 490230 , 3615 , 2.892728 , 0 , 
 , 493650 , 3384 , 2.70752 , 0 , 
 , 498239 , 4584 , 3.667904 , 0 , 
 , 508560 , 10320 , 8.256568 , 0 , 
 , 518339 , 9782 , 7.826207999999999 , 0 , 
 , 525808 , 6948 , 5.558944 , 0 , 
 , 533490 , 6870 , 5.496479999999999 , 0 , 
 , 541389 , 7940 , 6.3522240000000005 , 0 , 
 , 551630 , 10238 , 8.19072 , 0 , 
 , 561929 , 10144 , 8.11564 , 0 , 
 , 571630 , 9702 , 7.762 , 0 , 
 , 575590 , 3928 , 3.142632 , 0 , 
 , 583210 , 7613 , 6.090592 , 0 , 
 , 591190 , 7985 , 6.388520000000001 , 0 , 
 , 594740 , 3527 , 2.8219119999999998 , 0 , 
 , 598160 , 3367 , 2.694296 , 0 , 
 , 601890 , 3693 , 2.954896 , 0 , 
 , 605940 , 4015 , 3.21208 , 0 , 
 , 611620 , 5680 , 4.544248 , 0 , 
 , 622609 , 10963 , 8.770856 , 0 , 
 , 629828 , 7161 , 5.729232 , 0 , 
 , 640950 , 11132 , 8.906296000000001 , 0 , 
 , 650049 , 9080 , 7.264008 , 0 , 
 , 659228 , 6890 , 5.512096 , 0 , 
 , 671099 , 7872 , 6.297616 , 0 , 
 , 678820 , 6339 , 5.07172 , 0 , 
 , 687420 , 8441 , 6.753368 , 0 , 
 , 699258 , 8223 , 6.579152 , 0 , 
 , 707479 , 8223 , 6.578736 , 0 , 
 , 716270 , 7776 , 6.221552 , 0 , 
 , 725008 , 8578 , 6.862704 , 0 , 
 , 731899 , 6290 , 5.032760000000001 , 0 , 
 , 742099 , 8678 , 6.942416000000001 , 0 , 
 , 749610 , 7077 , 5.66188 , 0 , 
 , 758600 , 7396 , 5.917287999999999 , 0 , 
 , 768688 , 9873 , 7.8987039999999995 , 0 , 
 , 779370 , 10575 , 8.460280000000001 , 0 , 
 , 785160 , 5803 , 4.642823999999999 , 0 , 
 , 788300 , 3112 , 2.489672 , 0 , 
 , 796670 , 8250 , 6.600456 , 0 , 
 , 806250 , 9593 , 7.675096 , 0 , 
 , 816000 , 9740 , 7.792783999999999 , 0 , 
 , 825740 , 9736 , 7.789256 , 0 , 
