 , Total Packets:,Packets/s:,Throughput (mbps):,Packets Lost:,
 , 0 , 0 , 0.0 , 0 , 
 , 35870 , 22522 , 18.01812 , 0 , 
 , 58240 , 22373 , 17.898552 , 0 , 
 , 79806 , 21540 , 17.232376 , 0 , 
 , 101325 , 21188 , 16.951048 , 0 , 
 , 122826 , 21472 , 17.177936000000003 , 0 , 
 , 143946 , 21132 , 16.906288 , 0 , 
 , 166226 , 22278 , 17.822928 , 0 , 
 , 188376 , 22150 , 17.720496 , 0 , 
 , 210620 , 22244 , 17.795696 , 0 , 
 , 233000 , 22380 , 17.904567999999998 , 0 , 
 , 255696 , 22345 , 17.876424 , 0 , 
 , 275126 , 19406 , 15.524976 , 0 , 
 , 295416 , 20230 , 16.184656 , 0 , 
 , 314470 , 18928 , 15.142976 , 0 , 
 , 336900 , 22429 , 17.943928 , 0 , 
 , 352130 , 15205 , 12.164384 , 0 , 
 , 375610 , 23482 , 18.785632 , 0 , 
 , 398737 , 22761 , 18.209176 , 0 , 
 , 420970 , 22241 , 17.793367999999997 , 0 , 
 , 428475 , 7027 , 5.621896 , 0 , 
 , 454870 , 20498 , 16.399151999999997 , 0 , 
 , 471128 , 14591 , 11.673032 , 0 , 
 , 488010 , 16290 , 13.032727999999999 , 0 , 
 , 510646 , 22773 , 18.218472000000002 , 0 , 
 , 533180 , 22535 , 18.028384 , 0 , 
 , 555040 , 21857 , 17.485952 , 0 , 
 , 577276 , 22237 , 17.789896000000002 , 0 , 
 , 599316 , 22040 , 17.632664000000002 , 0 , 
 , 621510 , 22194 , 17.755744 , 0 , 
 , 644350 , 22486 , 17.988848 , 0 , 
 , 658148 , 13799 , 11.039696 , 0 , 
 , 681150 , 23001 , 18.401336 , 0 , 
 , 703676 , 22178 , 17.743136 , 0 , 
 , 725830 , 22153 , 17.723104 , 0 , 
 , 747690 , 21822 , 17.458264 , 0 , 
 , 770640 , 22890 , 18.312128 , 0 , 
 , 793290 , 22621 , 18.096919999999997 , 0 , 
 , 813576 , 20249 , 16.199944 , 0 , 
 , 835130 , 21554 , 17.243295999999997 , 0 , 
 , 856580 , 21449 , 17.159944 , 0 , 
 , 878866 , 21939 , 17.551272 , 0 , 
 , 901680 , 22464 , 17.971592 , 0 , 
 , 924536 , 22856 , 18.284888 , 0 , 
 , 946110 , 21576 , 17.26096 , 0 , 
 , 968336 , 21841 , 17.472887999999998 , 0 , 
 , 988736 , 20438 , 16.350704 , 0 , 
 , 1010020 , 21285 , 17.028063999999997 , 0 , 
 , 1031840 , 21819 , 17.45572 , 0 , 
 , 1054450 , 22611 , 18.089351999999998 , 0 , 
 , 1076290 , 21501 , 17.201216 , 0 , 
 , 1098410 , 22061 , 17.648856 , 0 , 
 , 1121630 , 23221 , 18.577256000000002 , 0 , 
 , 1144730 , 22743 , 18.194576 , 0 , 
 , 1165826 , 21094 , 16.875888 , 0 , 
 , 1187020 , 21130 , 16.904367999999998 , 0 , 
 , 1209340 , 22223 , 17.77912 , 0 , 
 , 1231850 , 22456 , 17.964848000000003 , 0 , 
 , 1253830 , 21924 , 17.539864 , 0 , 
 , 1276170 , 22279 , 17.823784 , 0 , 
 , 1298716 , 22401 , 17.920992 , 0 , 
 , 1321356 , 22495 , 17.996712 , 0 , 
 , 1343956 , 22452 , 17.961792000000003 , 0 , 
 , 1366370 , 22321 , 17.857552 , 0 , 
 , 1388660 , 22260 , 17.80808 , 0 , 
 , 1410536 , 21861 , 17.488975999999997 , 0 , 
 , 1432250 , 21383 , 17.10696 , 0 , 
 , 1454496 , 22245 , 17.796104 , 0 , 
 , 1477010 , 22515 , 18.012472000000002 , 0 , 
 , 1499250 , 22240 , 17.792208 , 0 , 
 , 1522286 , 22678 , 18.142488 , 0 , 
 , 1544770 , 22487 , 17.98984 , 0 , 
 , 1566426 , 21319 , 17.055544 , 0 , 
 , 1574080 , 7623 , 6.098992 , 0 , 
 , 1592280 , 18188 , 14.550600000000001 , 0 , 
 , 1604130 , 11840 , 9.472112 , 0 , 
 , 1606825 , 2696 , 2.1575439999999997 , 0 , 
 , 1625930 , 18811 , 15.049328 , 0 , 
 , 1647660 , 21731 , 17.385512 , 0 , 
 , 1665000 , 17326 , 13.861368 , 0 , 
 , 1688806 , 23806 , 19.044856 , 0 , 
 , 1711490 , 22685 , 18.148216 , 0 , 
 , 1734046 , 22554 , 18.04344 , 0 , 
 , 1757240 , 22837 , 18.27004 , 0 , 
 , 1779680 , 22440 , 17.952552 , 0 , 
 , 1798685 , 18710 , 14.968656000000001 , 0 , 
 , 1820876 , 22190 , 17.752568 , 0 , 
 , 1841976 , 20775 , 16.62048 , 0 , 
 , 1864076 , 22099 , 17.679752 , 0 , 
 , 1887010 , 22582 , 18.065872 , 0 , 
 , 1910100 , 23091 , 18.472936 , 0 , 
 , 1933190 , 23090 , 18.472088 , 0 , 
 , 1956460 , 23269 , 18.615584 , 0 , 
 , 1979830 , 23010 , 18.408128 , 0 , 
 , 2003270 , 23079 , 18.463815999999998 , 0 , 
 , 2025410 , 22082 , 17.666168000000003 , 0 , 
 , 2048286 , 22802 , 18.241824 , 0 , 
 , 2071086 , 22768 , 18.214496 , 0 , 
 , 2094106 , 22843 , 18.275024000000002 , 0 , 
 , 2117060 , 22794 , 18.235312 , 0 , 
 , 2140200 , 23142 , 18.513848000000003 , 0 , 
 , 2163690 , 23125 , 18.500504 , 0 , 
 , 2186676 , 22985 , 18.388648 , 0 , 
 , 2209826 , 23151 , 18.521 , 0 , 
 , 2232840 , 23015 , 18.412168 , 0 , 
 , 2254616 , 21776 , 17.42088 , 0 , 
 , 2277116 , 22499 , 17.999456 , 0 , 
 , 2299010 , 21893 , 17.514568 , 0 , 
 , 2321590 , 22577 , 18.062064 , 0 , 
 , 2344420 , 22834 , 18.267975999999997 , 0 , 
 , 2367800 , 23018 , 18.414752 , 0 , 
 , 2390990 , 22829 , 18.26352 , 0 , 
 , 2413876 , 22888 , 18.31044 , 0 , 
 , 2437010 , 23131 , 18.504976 , 0 , 
 , 2460300 , 22937 , 18.350136 , 0 , 
 , 2481319 , 20956 , 16.765488 , 0 , 
 , 2502950 , 21542 , 17.234223999999998 , 0 , 
 , 2524796 , 21829 , 17.463664 , 0 , 
 , 2546496 , 21697 , 17.35784 , 0 , 
 , 2568696 , 22201 , 17.761256 , 0 , 
 , 2591276 , 22232 , 17.786144 , 0 , 
 , 2613286 , 22010 , 17.608752 , 0 , 
 , 2635386 , 22099 , 17.679568 , 0 , 
 , 2657740 , 22010 , 17.608536 , 0 , 
 , 2680240 , 22152 , 17.7222 , 0 , 
 , 2701530 , 20963 , 16.771136 , 0 , 
 , 2723846 , 21969 , 17.575855999999998 , 0 , 
 , 2745506 , 21325 , 17.060536 , 0 , 
 , 2767260 , 21420 , 17.136144 , 0 , 
 , 2788910 , 21652 , 17.321816 , 0 , 
 , 2809900 , 20990 , 16.792384 , 0 , 
 , 2830250 , 20036 , 16.029263999999998 , 0 , 
 , 2851840 , 21256 , 17.004968 , 0 , 
 , 2874120 , 22280 , 17.824744 , 0 , 
 , 2895490 , 21370 , 17.096511999999997 , 0 , 
 , 2915620 , 20025 , 16.020384 , 0 , 
 , 2937576 , 21613 , 17.29084 , 0 , 
 , 2959860 , 21945 , 17.556216 , 0 , 
 , 2982280 , 22074 , 17.659936000000002 , 0 , 
 , 3004936 , 22306 , 17.844984 , 0 , 
 , 3026870 , 21935 , 17.548424 , 0 , 
 , 3049566 , 22334 , 17.867256 , 0 , 
 , 3069870 , 20315 , 16.25244 , 0 , 
 , 3091990 , 21778 , 17.422648000000002 , 0 , 
 , 3113650 , 21326 , 17.061392 , 0 , 
 , 3133456 , 19805 , 15.84456 , 0 , 
 , 3150635 , 16757 , 13.406152 , 0 , 
 , 3159110 , 8556 , 6.845352 , 0 , 
 , 3181210 , 22098 , 17.67844 , 0 , 
 , 3203620 , 22412 , 17.930383999999997 , 0 , 
 , 3224966 , 21342 , 17.074336 , 0 , 
 , 3246366 , 21399 , 17.11996 , 0 , 
 , 3267910 , 21547 , 17.23768 , 0 , 
 , 3289890 , 21979 , 17.583887999999998 , 0 , 
