 , Total Packets:,Packets/s:,Throughput (mbps):,Packets Lost:,
 , 0 , 0 , 0.0 , 0 , 
 , 0 , 0 , 0.0 , 0 , 
 , 19803 , 14243 , 11.394727999999999 , 0 , 
 , 33340 , 13537 , 10.829984 , 0 , 
 , 48238 , 14895 , 11.916584 , 0 , 
 , 62868 , 14618 , 11.694736 , 0 , 
 , 76700 , 13832 , 11.066096 , 0 , 
 , 90580 , 13879 , 11.103976000000001 , 0 , 
 , 104070 , 13474 , 10.779232 , 0 , 
 , 119070 , 14999 , 11.999495999999999 , 0 , 
 , 134220 , 14916 , 11.932879999999999 , 0 , 
 , 149258 , 15036 , 12.029472 , 0 , 
 , 163240 , 13973 , 11.178608 , 0 , 
 , 177330 , 14096 , 11.276959999999999 , 0 , 
 , 192200 , 14857 , 11.88632 , 0 , 
 , 206768 , 14350 , 11.48068 , 0 , 
 , 222010 , 15004 , 12.0036 , 0 , 
 , 237420 , 15410 , 12.32844 , 0 , 
 , 252680 , 15020 , 12.01648 , 0 , 
 , 267350 , 14676 , 11.740848 , 0 , 
 , 281780 , 14419 , 11.535872 , 0 , 
 , 297050 , 15031 , 12.025336 , 0 , 
 , 312020 , 14966 , 11.973495999999999 , 0 , 
 , 326420 , 14405 , 11.524479999999999 , 0 , 
 , 341918 , 15261 , 12.209152 , 0 , 
 , 355348 , 13411 , 10.729008 , 0 , 
 , 370560 , 15204 , 12.16356 , 0 , 
 , 385170 , 14619 , 11.69528 , 0 , 
 , 399938 , 14766 , 11.813120000000001 , 0 , 
 , 415300 , 15126 , 12.101272000000002 , 0 , 
 , 430298 , 14771 , 11.817272 , 0 , 
 , 445168 , 14866 , 11.893568 , 0 , 
 , 460108 , 14941 , 11.952943999999999 , 0 , 
 , 475140 , 15029 , 12.023808 , 0 , 
 , 490380 , 15002 , 12.001624 , 0 , 
 , 504990 , 14611 , 11.689304 , 0 , 
 , 520060 , 14844 , 11.875312 , 0 , 
 , 535280 , 15215 , 12.172559999999999 , 0 , 
 , 550110 , 14600 , 11.680368 , 0 , 
 , 565098 , 14757 , 11.805904 , 0 , 
 , 580320 , 15221 , 12.176976 , 0 , 
 , 595378 , 14824 , 11.859856 , 0 , 
 , 609928 , 14552 , 11.641672 , 0 , 
 , 625108 , 14948 , 11.958791999999999 , 0 , 
 , 639550 , 14446 , 11.55688 , 0 , 
 , 655318 , 15522 , 12.418088 , 0 , 
 , 670160 , 14837 , 11.870263999999999 , 0 , 
 , 685238 , 15083 , 12.067184 , 0 , 
 , 700450 , 15207 , 12.165888 , 0 , 
 , 716048 , 15599 , 12.479528 , 0 , 
 , 731360 , 15311 , 12.2488 , 0 , 
 , 746618 , 15024 , 12.019376 , 0 , 
 , 761938 , 15320 , 12.256328 , 0 , 
 , 777378 , 15204 , 12.163952 , 0 , 
 , 792558 , 15180 , 12.14448 , 0 , 
 , 807188 , 14619 , 11.695376 , 0 , 
 , 822180 , 14983 , 11.98704 , 0 , 
 , 837310 , 15133 , 12.106704 , 0 , 
 , 852470 , 14920 , 11.936512 , 0 , 
 , 867490 , 15026 , 12.021368 , 0 , 
 , 882820 , 15095 , 12.076103999999999 , 0 , 
 , 897900 , 14845 , 11.876136 , 0 , 
 , 910520 , 12541 , 10.032976000000001 , 0 , 
 , 922889 , 12268 , 9.814624 , 0 , 
 , 938360 , 15475 , 12.380216 , 0 , 
 , 945550 , 7147 , 5.7176480000000005 , 0 , 
 , 954559 , 8947 , 7.15824 , 0 , 
 , 969169 , 14383 , 11.506424 , 0 , 
 , 983620 , 14221 , 11.377224 , 0 , 
 , 998048 , 14440 , 11.552200000000001 , 0 , 
 , 1013270 , 14985 , 11.98808 , 0 , 
 , 1028570 , 15063 , 12.050559999999999 , 0 , 
 , 1043380 , 14811 , 11.849568 , 0 , 
 , 1058498 , 14885 , 11.908512 , 0 , 
 , 1072148 , 13647 , 10.917968 , 0 , 
 , 1087240 , 14856 , 11.884864 , 0 , 
 , 1102400 , 14929 , 11.943984 , 0 , 
 , 1117630 , 14988 , 11.990647999999998 , 0 , 
 , 1132658 , 15039 , 12.031863999999999 , 0 , 
 , 1147858 , 14959 , 11.967896000000001 , 0 , 
 , 1161640 , 13567 , 10.854296 , 0 , 
 , 1177000 , 15127 , 12.101632 , 0 , 
 , 1191678 , 14683 , 11.746552 , 0 , 
 , 1206650 , 14969 , 11.975416 , 0 , 
 , 1221709 , 15062 , 12.05 , 0 , 
 , 1236310 , 14580 , 11.664719999999999 , 0 , 
 , 1250780 , 14480 , 11.584328 , 0 , 
 , 1265390 , 14616 , 11.69356 , 0 , 
 , 1279918 , 14525 , 11.6202 , 0 , 
 , 1295198 , 15045 , 12.036448 , 0 , 
 , 1310258 , 14832 , 11.865736 , 0 , 
 , 1325000 , 14734 , 11.787256 , 0 , 
 , 1340340 , 15103 , 12.082744 , 0 , 
 , 1355500 , 14927 , 11.941808000000002 , 0 , 
 , 1371070 , 15337 , 12.270008 , 0 , 
 , 1385748 , 14674 , 11.739224 , 0 , 
 , 1401138 , 15152 , 12.122224000000001 , 0 , 
 , 1416218 , 15083 , 12.066928 , 0 , 
 , 1431280 , 15061 , 12.049536 , 0 , 
 , 1446900 , 15379 , 12.303824 , 0 , 
 , 1462380 , 15241 , 12.19308 , 0 , 
 , 1477680 , 15297 , 12.237992 , 0 , 
 , 1493150 , 15235 , 12.188224 , 0 , 
 , 1508500 , 15113 , 12.090752 , 0 , 
 , 1523870 , 15133 , 12.106752 , 0 , 
 , 1539210 , 15339 , 12.27152 , 0 , 
 , 1554330 , 14882 , 11.905752 , 0 , 
 , 1569550 , 15232 , 12.185736 , 0 , 
 , 1585368 , 15573 , 12.459 , 0 , 
