 , Total Packets:,Packets/s:,Throughput (mbps):,Packets Lost:,
 , 0 , 0 , 0.0 , 0 , 
 , 0 , 0 , 0.0 , 0 , 
 , 8270 , 5321 , 4.257312 , 0 , 
 , 17569 , 9300 , 7.440128 , 0 , 
 , 26630 , 9055 , 7.244536 , 0 , 
 , 35568 , 8939 , 7.151608 , 0 , 
 , 41523 , 5863 , 4.690888 , 0 , 
 , 46600 , 5079 , 4.063312 , 0 , 
 , 52919 , 6301 , 5.040928 , 0 , 
 , 60365 , 7433 , 5.946792 , 0 , 
 , 69640 , 9131 , 7.305152 , 0 , 
 , 78620 , 8978 , 7.1831760000000004 , 0 , 
 , 87860 , 9243 , 7.3944160000000005 , 0 , 
 , 96800 , 8802 , 7.04176 , 0 , 
 , 102471 , 5610 , 4.488128 , 0 , 
 , 109100 , 6629 , 5.3034799999999995 , 0 , 
 , 113880 , 4746 , 3.7968319999999998 , 0 , 
 , 121669 , 7737 , 6.190055999999999 , 0 , 
 , 129490 , 7796 , 6.23704 , 0 , 
 , 138480 , 8994 , 7.195232 , 0 , 
 , 147820 , 9104 , 7.283568 , 0 , 
 , 155790 , 8052 , 6.442159999999999 , 0 , 
 , 164340 , 8548 , 6.838816 , 0 , 
 , 171910 , 7558 , 6.047168 , 0 , 
 , 180470 , 8557 , 6.845936 , 0 , 
 , 189618 , 9011 , 7.209536 , 0 , 
 , 198850 , 9232 , 7.385864 , 0 , 
 , 208210 , 9360 , 7.488703999999999 , 0 , 
 , 217540 , 9329 , 7.463872 , 0 , 
 , 226040 , 8469 , 6.7757439999999995 , 0 , 
 , 235660 , 9470 , 7.576712000000001 , 0 , 
 , 244720 , 9044 , 7.2353119999999995 , 0 , 
 , 253970 , 9215 , 7.37276 , 0 , 
 , 263139 , 9169 , 7.335408 , 0 , 
 , 271820 , 8671 , 6.93756 , 0 , 
 , 280990 , 9170 , 7.336008 , 0 , 
 , 290396 , 9254 , 7.4037120000000005 , 0 , 
 , 299810 , 9413 , 7.530616 , 0 , 
 , 309060 , 9107 , 7.286224 , 0 , 
 , 318500 , 9299 , 7.4396 , 0 , 
 , 327530 , 9024 , 7.2193760000000005 , 0 , 
 , 336600 , 9065 , 7.252144 , 0 , 
 , 345950 , 9342 , 7.47432 , 0 , 
 , 355060 , 9115 , 7.292783999999999 , 0 , 
 , 364270 , 9207 , 7.366264 , 0 , 
 , 373310 , 8904 , 7.123296 , 0 , 
 , 382800 , 9488 , 7.590712000000001 , 0 , 
 , 392000 , 9200 , 7.360368 , 0 , 
 , 401400 , 9258 , 7.40688 , 0 , 
 , 410740 , 9341 , 7.473312 , 0 , 
 , 419948 , 9205 , 7.364456000000001 , 0 , 
 , 429100 , 9154 , 7.323328 , 0 , 
 , 438480 , 9232 , 7.38596 , 0 , 
 , 447599 , 9121 , 7.2972079999999995 , 0 , 
 , 456483 , 8876 , 7.101384 , 0 , 
 , 464940 , 8447 , 6.75828 , 0 , 
 , 474340 , 9251 , 7.401376 , 0 , 
 , 483438 , 9101 , 7.280968 , 0 , 
 , 492630 , 9192 , 7.354095999999999 , 0 , 
 , 501590 , 8959 , 7.167944 , 0 , 
 , 510859 , 9112 , 7.29008 , 0 , 
 , 519900 , 8915 , 7.1322399999999995 , 0 , 
 , 529330 , 9430 , 7.5440879999999995 , 0 , 
 , 538719 , 9387 , 7.509984 , 0 , 
 , 548400 , 9531 , 7.6254480000000004 , 0 , 
 , 557400 , 8993 , 7.1949440000000005 , 0 , 
 , 566760 , 9354 , 7.483592 , 0 , 
 , 576030 , 9272 , 7.417856 , 0 , 
 , 585300 , 9271 , 7.417424 , 0 , 
 , 594530 , 9231 , 7.385136 , 0 , 
 , 603800 , 9268 , 7.4151679999999995 , 0 , 
 , 613070 , 9122 , 7.298376 , 0 , 
 , 622490 , 9275 , 7.420464 , 0 , 
 , 631850 , 9359 , 7.4875680000000004 , 0 , 
 , 638700 , 6853 , 5.4828 , 0 , 
 , 644262 , 5561 , 4.449192 , 0 , 
 , 653469 , 9063 , 7.250536 , 0 , 
 , 660050 , 6582 , 5.266216 , 0 , 
 , 662920 , 2859 , 2.287384 , 0 , 
 , 668580 , 5679 , 4.54336 , 0 , 
 , 674430 , 5768 , 4.615088 , 0 , 
 , 676772 , 2326 , 1.860984 , 0 , 
 , 683120 , 6289 , 5.0318000000000005 , 0 , 
 , 691620 , 8384 , 6.707912 , 0 , 
 , 700030 , 8416 , 6.732904 , 0 , 
 , 708680 , 8509 , 6.8079279999999995 , 0 , 
 , 718210 , 9537 , 7.629648 , 0 , 
 , 726759 , 8547 , 6.838336 , 0 , 
 , 734430 , 7657 , 6.125984000000001 , 0 , 
 , 744250 , 9820 , 7.856088 , 0 , 
 , 753930 , 9527 , 7.6218 , 0 , 
 , 760930 , 7000 , 5.600256 , 0 , 
 , 770618 , 9687 , 7.750024000000001 , 0 , 
 , 780083 , 9466 , 7.5735600000000005 , 0 , 
 , 789280 , 9198 , 7.358888 , 0 , 
 , 794240 , 4933 , 3.947104 , 0 , 
 , 800560 , 6262 , 5.0098400000000005 , 0 , 
 , 809970 , 9262 , 7.41008 , 0 , 
 , 819390 , 9417 , 7.5339920000000005 , 0 , 
 , 828280 , 8892 , 7.114096 , 0 , 
 , 837690 , 9412 , 7.530104000000001 , 0 , 
 , 846870 , 9179 , 7.343976 , 0 , 
 , 856609 , 9584 , 7.66724 , 0 , 
 , 866090 , 9339 , 7.4715039999999995 , 0 , 
 , 875260 , 9166 , 7.333056 , 0 , 
 , 884439 , 9164 , 7.331551999999999 , 0 , 
 , 894188 , 9602 , 7.682336 , 0 , 
 , 903480 , 9290 , 7.432784 , 0 , 
