 , Total Packets:,Packets/s:,Throughput (mbps):,Packets Lost:,
 , 0 , 0 , 0.0 , 0 , 
 , 15160 , 11873 , 9.498408 , 0 , 
 , 23510 , 8350 , 6.68 , 0 , 
 , 36669 , 13155 , 10.524456 , 0 , 
 , 45590 , 8887 , 7.110207999999999 , 0 , 
 , 59450 , 13860 , 11.088736 , 0 , 
 , 68310 , 8782 , 7.026072 , 0 , 
 , 70730 , 2404 , 1.923856 , 0 , 
 , 86000 , 15188 , 12.150856 , 0 , 
 , 99795 , 13799 , 11.039575999999999 , 0 , 
 , 108320 , 8444 , 6.755624 , 0 , 
 , 120660 , 12149 , 9.71964 , 0 , 
 , 134358 , 13690 , 10.952536 , 0 , 
 , 149240 , 14891 , 11.912968000000001 , 0 , 
 , 164400 , 15159 , 12.127296 , 0 , 
 , 181150 , 16490 , 13.19228 , 0 , 
 , 196015 , 14592 , 11.67416 , 0 , 
 , 203339 , 7164 , 5.731776 , 0 , 
 , 215079 , 11850 , 9.480752 , 0 , 
 , 230240 , 15106 , 12.084816 , 0 , 
 , 245130 , 14943 , 11.955168 , 0 , 
 , 260520 , 15393 , 12.314832000000001 , 0 , 
 , 276860 , 16332 , 13.066088 , 0 , 
 , 284728 , 7720 , 6.176792000000001 , 0 , 
 , 293369 , 8615 , 6.892104000000001 , 0 , 
 , 311130 , 17887 , 14.30968 , 0 , 
 , 325170 , 13820 , 11.056304 , 0 , 
 , 339730 , 14552 , 11.642384 , 0 , 
 , 353140 , 13211 , 10.569360000000001 , 0 , 
 , 369440 , 16299 , 13.039879999999998 , 0 , 
 , 385760 , 16321 , 13.056936 , 0 , 
 , 401100 , 15339 , 12.271456 , 0 , 
 , 408430 , 7269 , 5.81544 , 0 , 
 , 422620 , 14190 , 11.352744000000001 , 0 , 
 , 434910 , 12218 , 9.774863999999999 , 0 , 
 , 438320 , 3397 , 2.718112 , 0 , 
 , 453780 , 15463 , 12.370808 , 0 , 
 , 468860 , 15080 , 12.06436 , 0 , 
 , 477990 , 9129 , 7.303952000000001 , 0 , 
 , 487060 , 8969 , 7.175832000000001 , 0 , 
 , 502940 , 15637 , 12.510152 , 0 , 
 , 512100 , 9094 , 7.275536 , 0 , 
 , 518409 , 5359 , 4.287488000000001 , 0 , 
 , 527789 , 7676 , 6.141287999999999 , 0 , 
 , 530430 , 2637 , 2.110328 , 0 , 
 , 542820 , 10914 , 8.731704 , 0 , 
 , 545368 , 2557 , 2.046352 , 0 , 
 , 559589 , 11930 , 9.544255999999999 , 0 , 
 , 569449 , 9897 , 7.918192 , 0 , 
 , 583938 , 14490 , 11.592224 , 0 , 
 , 595008 , 11048 , 8.838871999999999 , 0 , 
 , 604790 , 9726 , 7.781128 , 0 , 
 , 621380 , 16644 , 13.315312 , 0 , 
 , 636100 , 14720 , 11.77648 , 0 , 
 , 650880 , 14779 , 11.823688 , 0 , 
 , 663139 , 12261 , 9.808832 , 0 , 
 , 669350 , 6196 , 4.957136 , 0 , 
 , 674160 , 4796 , 3.837272 , 0 , 
 , 683489 , 9225 , 7.380328 , 0 , 
 , 688130 , 4569 , 3.655632 , 0 , 
 , 698309 , 10036 , 8.029032 , 0 , 
 , 709629 , 11298 , 9.03848 , 0 , 
 , 714340 , 4686 , 3.749152 , 0 , 
 , 726959 , 12426 , 9.940959999999999 , 0 , 
 , 742260 , 15300 , 12.240488 , 0 , 
 , 759000 , 16736 , 13.38932 , 0 , 
 , 769560 , 10548 , 8.439136000000001 , 0 , 
 , 775819 , 6266 , 5.013064 , 0 , 
 , 789229 , 13408 , 10.727096 , 0 , 
 , 802320 , 13081 , 10.465487999999999 , 0 , 
 , 817260 , 14934 , 11.9476 , 0 , 
 , 833935 , 16679 , 13.34368 , 0 , 
 , 839539 , 5412 , 4.329975999999999 , 0 , 
 , 849440 , 7484 , 5.987816 , 0 , 
 , 855379 , 5645 , 4.5162640000000005 , 0 , 
 , 866040 , 9260 , 7.408152 , 0 , 
 , 872110 , 6160 , 4.9286080000000005 , 0 , 
 , 886530 , 14407 , 11.526183999999999 , 0 , 
 , 892139 , 5613 , 4.491128 , 0 , 
 , 906780 , 14631 , 11.705072 , 0 , 
 , 922810 , 16037 , 12.830064 , 0 , 
 , 939860 , 17045 , 13.636448 , 0 , 
 , 955325 , 15231 , 12.185128 , 0 , 
 , 971670 , 16348 , 13.078464 , 0 , 
 , 987335 , 15661 , 12.529416 , 0 , 
 , 1004460 , 17124 , 13.699808 , 0 , 
 , 1019495 , 15035 , 12.028672 , 0 , 
 , 1027198 , 7666 , 6.133424 , 0 , 
 , 1037390 , 10191 , 8.152944 , 0 , 
 , 1040079 , 2687 , 2.149832 , 0 , 
 , 1049440 , 9360 , 7.488312 , 0 , 
 , 1054219 , 4740 , 3.79216 , 0 , 
 , 1064530 , 10275 , 8.220568 , 0 , 
 , 1068190 , 3653 , 2.922672 , 0 , 
 , 1075060 , 6860 , 5.488144 , 0 , 
 , 1083978 , 8777 , 7.02188 , 0 , 
 , 1087119 , 3136 , 2.5091439999999996 , 0 , 
 , 1098000 , 10775 , 8.620496 , 0 , 
 , 1110179 , 12170 , 9.736448000000001 , 0 , 
 , 1127350 , 17171 , 13.7374 , 0 , 
 , 1143340 , 15744 , 12.595888 , 0 , 
 , 1160670 , 17034 , 13.627647999999999 , 0 , 
 , 1176235 , 15583 , 12.467056000000001 , 0 , 
 , 1193540 , 17296 , 13.836992 , 0 , 
 , 1209205 , 15674 , 12.53952 , 0 , 
 , 1223398 , 14189 , 11.351504 , 0 , 
 , 1234910 , 11445 , 9.156688 , 0 , 
 , 1238199 , 3250 , 2.600256 , 0 , 
 , 1247540 , 9199 , 7.359864 , 0 , 
 , 1250409 , 2830 , 2.264712 , 0 , 
 , 1260030 , 9491 , 7.592936 , 0 , 
 , 1266370 , 6260 , 5.008752 , 0 , 
 , 1278330 , 11916 , 9.53324 , 0 , 
 , 1281680 , 3338 , 2.6710160000000003 , 0 , 
 , 1297160 , 15229 , 12.183456 , 0 , 
 , 1313690 , 16279 , 13.023487999999999 , 0 , 
 , 1329518 , 15832 , 12.665752000000001 , 0 , 
 , 1346910 , 17389 , 13.911631999999999 , 0 , 
 , 1362230 , 15314 , 12.251536 , 0 , 
 , 1373409 , 11016 , 8.813016 , 0 , 
 , 1388800 , 15381 , 12.305256 , 0 , 
 , 1406080 , 17278 , 13.822528 , 0 , 
 , 1421688 , 15614 , 12.491719999999999 , 0 , 
 , 1439370 , 17673 , 14.1386 , 0 , 
 , 1454250 , 14890 , 11.912216 , 0 , 
 , 1470138 , 15848 , 12.678936 , 0 , 
 , 1487260 , 16857 , 13.485944 , 0 , 
 , 1504740 , 17205 , 13.764263999999999 , 0 , 
 , 1519700 , 14961 , 11.968832 , 0 , 
 , 1536530 , 16834 , 13.467592 , 0 , 
 , 1551548 , 15021 , 12.016952 , 0 , 
 , 1568950 , 17396 , 13.917112 , 0 , 
 , 1584050 , 15098 , 12.07892 , 0 , 
 , 1600520 , 16460 , 13.1682 , 0 , 
 , 1617940 , 17157 , 13.725704 , 0 , 
 , 1632400 , 14465 , 11.572744 , 0 , 
 , 1649010 , 16608 , 13.286472 , 0 , 
 , 1665710 , 16421 , 13.136968000000001 , 0 , 
 , 1682960 , 17269 , 13.815232 , 0 , 
 , 1698200 , 15246 , 12.197008 , 0 , 
 , 1716030 , 17828 , 14.262416 , 0 , 
 , 1731750 , 15468 , 12.375183999999999 , 0 , 
 , 1749640 , 17897 , 14.318040000000002 , 0 , 
 , 1765565 , 15681 , 12.545136000000001 , 0 , 
 , 1783500 , 17938 , 14.35068 , 0 , 
 , 1797288 , 13789 , 11.031232 , 0 , 
 , 1814740 , 17451 , 13.961008 , 0 , 
 , 1829928 , 15189 , 12.1516 , 0 , 
 , 1847710 , 17493 , 13.994712 , 0 , 
 , 1863120 , 15413 , 12.330536 , 0 , 
 , 1880070 , 16951 , 13.560904 , 0 , 
 , 1895428 , 15126 , 12.10132 , 0 , 
 , 1913240 , 17808 , 14.246848 , 0 , 
 , 1924126 , 10870 , 8.696648 , 0 , 
 , 1938040 , 13916 , 11.132952 , 0 , 
 , 1949646 , 11541 , 9.233576 , 0 , 
 , 1964718 , 14841 , 11.873168 , 0 , 
 , 1981520 , 16797 , 13.438263999999998 , 0 , 
 , 1997260 , 15730 , 12.584183999999999 , 0 , 
 , 2015070 , 17820 , 14.25672 , 0 , 
 , 2030768 , 15700 , 12.560088 , 0 , 
 , 2047440 , 16665 , 13.332120000000002 , 0 , 
 , 2063210 , 15776 , 12.620856 , 0 , 
 , 2081100 , 17609 , 14.087232 , 0 , 
 , 2093130 , 12032 , 9.625624 , 0 , 
 , 2109540 , 16409 , 13.127968000000001 , 0 , 
 , 2127340 , 17795 , 14.236263999999998 , 0 , 
 , 2143300 , 15966 , 12.772976 , 0 , 
 , 2156670 , 13168 , 10.53464 , 0 , 
 , 2171128 , 14438 , 11.550744 , 0 , 
 , 2186298 , 15169 , 12.135584000000001 , 0 , 
 , 2204880 , 18294 , 14.6356 , 0 , 
 , 2220485 , 15604 , 12.483696 , 0 , 
 , 2237880 , 17370 , 13.896184 , 0 , 
 , 2252660 , 14563 , 11.651183999999999 , 0 , 
 , 2269509 , 16859 , 13.487208 , 0 , 
 , 2283190 , 13457 , 10.765863999999999 , 0 , 
 , 2300440 , 16989 , 13.59188 , 0 , 
 , 2309916 , 9483 , 7.587184000000001 , 0 , 
 , 2319869 , 9902 , 7.921784 , 0 , 
 , 2335998 , 16135 , 12.908567999999999 , 0 , 
 , 2354145 , 17864 , 14.291968 , 0 , 
 , 2369488 , 15344 , 12.275328 , 0 , 
 , 2387635 , 17871 , 14.296824 , 0 , 
 , 2402830 , 15186 , 12.1494 , 0 , 
 , 2420320 , 17494 , 13.995848 , 0 , 
 , 2435518 , 14962 , 11.970352 , 0 , 
 , 2453100 , 17582 , 14.065776 , 0 , 
 , 2468720 , 15376 , 12.301440000000001 , 0 , 
 , 2485960 , 17238 , 13.790992000000001 , 0 , 
 , 2501800 , 15587 , 12.470104 , 0 , 
 , 2518665 , 16874 , 13.499856 , 0 , 
 , 2534128 , 15232 , 12.18588 , 0 , 
 , 2551290 , 17158 , 13.726824 , 0 , 
 , 2561788 , 10218 , 8.174456 , 0 , 
 , 2575590 , 13972 , 11.178192 , 0 , 
 , 2584279 , 8683 , 6.9468000000000005 , 0 , 
 , 2599550 , 15027 , 12.021776 , 0 , 
 , 2616990 , 17450 , 13.960415999999999 , 0 , 
 , 2630820 , 13831 , 11.065344 , 0 , 
 , 2643270 , 12456 , 9.964832 , 0 , 
 , 2657339 , 14024 , 11.219688 , 0 , 
 , 2670418 , 13085 , 10.468128 , 0 , 
 , 2683660 , 13161 , 10.529464 , 0 , 
 , 2698470 , 14812 , 11.849688 , 0 , 
 , 2715535 , 16764 , 13.411648 , 0 , 
 , 2720709 , 5072 , 4.0576 , 0 , 
 , 2727030 , 6333 , 5.066928 , 0 , 
 , 2739308 , 12157 , 9.725848 , 0 , 
 , 2749829 , 10520 , 8.416048 , 0 , 
 , 2765040 , 15190 , 12.15252 , 0 , 
 , 2781840 , 16810 , 13.448216 , 0 , 
 , 2796828 , 14758 , 11.806808 , 0 , 
 , 2813130 , 16048 , 12.839048 , 0 , 
 , 2824098 , 10893 , 8.714816 , 0 , 
 , 2832389 , 8230 , 6.5842160000000005 , 0 , 
 , 2841130 , 8619 , 6.895728 , 0 , 
 , 2847819 , 5672 , 4.537832000000001 , 0 , 
 , 2854420 , 6557 , 5.24568 , 0 , 
 , 2867559 , 12933 , 10.346448 , 0 , 
 , 2882960 , 15408 , 12.326552 , 0 , 
 , 2894370 , 11233 , 8.987112 , 0 , 
 , 2907180 , 12797 , 10.238176 , 0 , 
 , 2922380 , 15185 , 12.148504 , 0 , 
 , 2939180 , 16800 , 13.440752 , 0 , 
 , 2955125 , 15941 , 12.753328 , 0 , 
 , 2965870 , 10653 , 8.523064 , 0 , 
 , 2978959 , 13018 , 10.415184 , 0 , 
 , 2983149 , 4163 , 3.33096 , 0 , 
 , 2996690 , 13543 , 10.834760000000001 , 0 , 
 , 3009518 , 12820 , 10.256008 , 0 , 
 , 3025400 , 15887 , 12.709648 , 0 , 
 , 3042460 , 17065 , 13.65208 , 0 , 
 , 3058059 , 15349 , 12.27976 , 0 , 
 , 3072919 , 14866 , 11.893584 , 0 , 
 , 3088460 , 15540 , 12.4322 , 0 , 
 , 3105090 , 16613 , 13.291008 , 0 , 
 , 3124379 , 16449 , 13.159415999999998 , 0 , 
 , 3135500 , 11093 , 8.875112 , 0 , 
 , 3145900 , 10358 , 8.286912000000001 , 0 , 
 , 3154040 , 8055 , 6.444768 , 0 , 
 , 3168959 , 14699 , 11.75964 , 0 , 
 , 3185320 , 16358 , 13.086992 , 0 , 
 , 3201130 , 15815 , 12.6522 , 0 , 
 , 3217080 , 15700 , 12.560248 , 0 , 
 , 3234330 , 17249 , 13.799544 , 0 , 
 , 3250520 , 15946 , 12.757128 , 0 , 
 , 3266550 , 16029 , 12.82348 , 0 , 
 , 3282080 , 15530 , 12.42412 , 0 , 
 , 3298700 , 16617 , 13.294032 , 0 , 
