 , Total Packets:,Packets/s:,Throughput (mbps):,Packets Lost:,
 , 0 , 0 , 0.0 , 0 , 
 , 24778 , 17568 , 14.055024 , 0 , 
 , 45610 , 20808 , 16.647063999999997 , 0 , 
 , 68340 , 22765 , 18.212392 , 0 , 
 , 91390 , 22695 , 18.156032 , 0 , 
 , 114120 , 22379 , 17.903903999999997 , 0 , 
 , 137796 , 23289 , 18.631808 , 0 , 
 , 161386 , 23601 , 18.88136 , 0 , 
 , 184410 , 23021 , 18.417336 , 0 , 
 , 206420 , 22016 , 17.612912 , 0 , 
 , 230120 , 23694 , 18.955576 , 0 , 
 , 252450 , 22322 , 17.85764 , 0 , 
 , 275236 , 22453 , 17.962912 , 0 , 
 , 298486 , 23249 , 18.599752 , 0 , 
 , 321510 , 23024 , 18.419528 , 0 , 
 , 344956 , 23446 , 18.756856 , 0 , 
 , 367780 , 22825 , 18.260128 , 0 , 
 , 391740 , 23960 , 19.168032 , 0 , 
 , 415590 , 23849 , 19.079919999999998 , 0 , 
 , 438230 , 22592 , 18.074344 , 0 , 
 , 459350 , 21122 , 16.898344 , 0 , 
 , 481006 , 21637 , 17.309632 , 0 , 
 , 502150 , 20822 , 16.658392 , 0 , 
 , 521540 , 19391 , 15.512799999999999 , 0 , 
 , 544230 , 22689 , 18.151688 , 0 , 
 , 566530 , 22299 , 17.839232 , 0 , 
 , 589166 , 22631 , 18.105248 , 0 , 
 , 612010 , 22498 , 17.998448 , 0 , 
 , 634290 , 22280 , 17.82448 , 0 , 
 , 656130 , 21502 , 17.202295999999997 , 0 , 
 , 679166 , 22678 , 18.142504000000002 , 0 , 
 , 701136 , 21629 , 17.303752 , 0 , 
 , 723796 , 22313 , 17.850544000000003 , 0 , 
 , 746030 , 22238 , 17.790952 , 0 , 
 , 767266 , 21216 , 16.973232 , 0 , 
 , 789510 , 22247 , 17.797672 , 0 , 
 , 810940 , 21297 , 17.037831999999998 , 0 , 
 , 833020 , 22084 , 17.667264 , 0 , 
 , 855950 , 22928 , 18.343040000000002 , 0 , 
 , 878270 , 22320 , 17.856424 , 0 , 
 , 901210 , 22583 , 18.06676 , 0 , 
 , 923796 , 22588 , 18.070928 , 0 , 
 , 946816 , 23018 , 18.414448 , 0 , 
