 , Total Packets:,Packets/s:,Throughput (mbps):,Packets Lost:,
 , 0 , 0 , 0.0 , 0 , 
 , 0 , 0 , 0.0 , 0 , 
 , 130213 , 84326 , 67.46124 , 2130 , 
 , 254919 , 98404 , 78.723936 , 3422 , 
 , 356523 , 99275 , 79.42008 , 5948 , 
 , 510141 , 101946 , 81.557096 , 14971 , 
 , 638139 , 85418 , 68.334752 , 23471 , 
 , 765884 , 103261 , 82.60932799999999 , 29400 , 
 , 892814 , 101528 , 81.22252800000001 , 35166 , 
 , 1021661 , 103905 , 83.124344 , 39712 , 
 , 1142728 , 92863 , 74.290408 , 51831 , 
 , 1254849 , 80041 , 64.032912 , 99639 , 
 , 1333300 , 75584 , 60.467328 , 132168 , 
 , 1429903 , 91447 , 73.158248 , 145387 , 
 , 1539085 , 103060 , 82.448488 , 152807 , 
 , 1629094 , 87900 , 70.320416 , 179500 , 
 , 1745556 , 94049 , 75.239616 , 202491 , 
 , 1831782 , 83613 , 66.89092 , 233677 , 
 , 2064994 , 97423 , 77.939 , 269161 , 
 , 2214829 , 100847 , 80.67789599999999 , 290036 , 
 , 2375583 , 101737 , 81.390048 , 313422 , 
 , 2528012 , 103920 , 83.136496 , 332036 , 
 , 2643941 , 93765 , 75.01236800000001 , 360449 , 
 , 2843415 , 100273 , 80.218488 , 392273 , 
 , 3000334 , 102825 , 82.260712 , 413964 , 
 , 3139188 , 93322 , 74.658256 , 435830 , 
 , 3296029 , 101455 , 81.164728 , 462466 , 
 , 3416652 , 100139 , 80.11164 , 478018 , 
 , 3560540 , 99283 , 79.426576 , 497760 , 
 , 3667745 , 73960 , 59.168312 , 554681 , 
 , 3744066 , 69111 , 55.28924 , 569949 , 
 , 3968541 , 102675 , 82.140048 , 596745 , 
 , 4125127 , 102327 , 81.86213599999999 , 619417 , 
 , 4222344 , 98463 , 78.77059200000001 , 632559 , 
 , 4317775 , 92100 , 73.680008 , 655228 , 
 , 4434310 , 101788 , 81.430792 , 670350 , 
 , 4568976 , 102115 , 81.69211999999999 , 689717 , 
 , 4719204 , 104200 , 83.36002400000001 , 706913 , 
 , 4825256 , 102933 , 82.346976 , 718978 , 
 , 4986800 , 97675 , 78.14047199999999 , 751276 , 
 , 5199326 , 92720 , 74.176704 , 780935 , 
 , 5327060 , 103600 , 82.88064800000001 , 797901 , 
 , 5503313 , 98395 , 78.71630400000001 , 829317 , 
 , 5649773 , 103176 , 82.541448 , 851020 , 
 , 5750316 , 98338 , 78.67083199999999 , 868435 , 
 , 5875209 , 98118 , 78.494872 , 885973 , 
 , 5987810 , 101124 , 80.89944 , 898602 , 
 , 6143031 , 102700 , 82.1606 , 915687 , 
 , 6298520 , 103072 , 82.457728 , 935287 , 
 , 6454400 , 104022 , 83.218272 , 960906 , 
 , 6571990 , 103454 , 82.76322400000001 , 974424 , 
 , 6760365 , 100213 , 80.170704 , 1006880 , 
 , 6858799 , 98822 , 79.058056 , 1023257 , 
 , 6935441 , 73328 , 58.663024 , 1033066 , 
 , 7045702 , 93808 , 75.046792 , 1041398 , 
 , 7146413 , 99615 , 79.69273600000001 , 1054296 , 
 , 7259176 , 101049 , 80.83940799999999 , 1069023 , 
 , 7422032 , 84647 , 67.717984 , 1113073 , 
 , 7646445 , 92168 , 73.73453599999999 , 1139963 , 
 , 7796565 , 100043 , 80.035024 , 1167206 , 
 , 7946968 , 100350 , 80.28054399999999 , 1182307 , 
 , 8097508 , 99107 , 79.286032 , 1199762 , 
 , 8212961 , 99862 , 79.89032 , 1217364 , 
 , 8335571 , 99850 , 79.880704 , 1235684 , 
 , 8549204 , 100720 , 80.57628 , 1275215 , 
 , 8699443 , 99934 , 79.947744 , 1299981 , 
 , 8821653 , 98724 , 78.979808 , 1319597 , 
 , 8927890 , 93486 , 74.789504 , 1332997 , 
 , 9028602 , 94829 , 75.86348 , 1348766 , 
 , 9129263 , 97567 , 78.053712 , 1365135 , 
 , 9352506 , 99787 , 79.83032 , 1401056 , 
 , 9450566 , 95070 , 76.05618399999999 , 1421490 , 
 , 9543914 , 89983 , 71.98673600000001 , 1448075 , 
 , 9680712 , 100732 , 80.585784 , 1470778 , 
 , 9811349 , 98917 , 79.13431200000001 , 1492849 , 
 , 9916413 , 96341 , 77.073432 , 1507030 , 
 , 10027272 , 98130 , 78.50411199999999 , 1520715 , 
 , 10129620 , 85336 , 68.269256 , 1548415 , 
 , 10234749 , 96199 , 76.959432 , 1559344 , 
 , 10319233 , 84062 , 67.24980000000001 , 1569109 , 
 , 10422452 , 93661 , 74.92946400000001 , 1580916 , 
 , 10541158 , 99561 , 79.649344 , 1597895 , 
 , 10668034 , 101479 , 81.183752 , 1611535 , 
 , 10883923 , 103034 , 82.427432 , 1639751 , 
 , 11094496 , 99871 , 79.897288 , 1668636 , 
 , 11248904 , 93692 , 74.95396799999999 , 1705070 , 
 , 11365138 , 102686 , 82.14888 , 1721628 , 
 , 11556294 , 101828 , 81.462744 , 1747429 , 
 , 11709084 , 100727 , 80.582144 , 1768420 , 
 , 11864283 , 102242 , 81.793728 , 1790652 , 
 , 11967871 , 101850 , 81.48010400000001 , 1807065 , 
 , 12174626 , 104197 , 83.35836 , 1831593 , 
 , 12329686 , 103743 , 82.994568 , 1851705 , 
 , 12448196 , 103301 , 82.641512 , 1867038 , 
 , 12582113 , 94798 , 75.838416 , 1877055 , 
 , 12725738 , 100625 , 80.50012 , 1901507 , 
 , 12825693 , 98706 , 78.96548 , 1920726 , 
 , 12906501 , 81035 , 64.828368 , 1933631 , 
 , 13009784 , 98473 , 78.778984 , 1947711 , 
 , 13103704 , 78266 , 62.612911999999994 , 1973094 , 
