 , Total Packets:,Packets/s:,Throughput (mbps):,Packets Lost:,
 , 0 , 0 , 0.0 , 0 , 
 , 0 , 0 , 0.0 , 0 , 
 , 39333 , 27803 , 22.242720000000002 , 98 , 
 , 58543 , 19201 , 15.360871999999999 , 98 , 
 , 80248 , 21210 , 16.968712 , 98 , 
 , 100944 , 20853 , 16.682736000000002 , 98 , 
 , 116381 , 15355 , 12.284048 , 98 , 
 , 150830 , 21019 , 16.815344 , 98 , 
 , 181714 , 16881 , 13.504847999999999 , 13112 , 
 , 192268 , 9441 , 7.553528 , 28429 , 
 , 215862 , 22884 , 18.307232 , 28838 , 
 , 253935 , 18996 , 15.197096 , 31865 , 
 , 275178 , 16451 , 13.161335999999999 , 40385 , 
 , 295015 , 19274 , 15.419799999999999 , 44124 , 
 , 317663 , 22846 , 18.277192 , 44124 , 
 , 337664 , 20006 , 16.005408 , 47297 , 
 , 360198 , 22428 , 17.943096 , 47568 , 
 , 382155 , 18470 , 14.776528 , 49116 , 
 , 401014 , 19013 , 15.210799999999999 , 55754 , 
 , 422514 , 21423 , 17.138912 , 55754 , 
 , 444698 , 21639 , 17.311752000000002 , 55754 , 
 , 465900 , 21429 , 17.143207999999998 , 55754 , 
 , 488916 , 22118 , 17.694727999999998 , 55851 , 
 , 509427 , 20500 , 16.400384 , 58338 , 
 , 531589 , 22279 , 17.823991999999997 , 58338 , 
 , 552988 , 21561 , 17.248943999999998 , 60166 , 
 , 573189 , 20166 , 16.132856 , 62272 , 
 , 595972 , 22458 , 17.966904 , 62272 , 
 , 617629 , 21657 , 17.326048 , 62503 , 
 , 641043 , 22644 , 18.115344 , 62762 , 
 , 663544 , 22442 , 17.953616 , 62762 , 
 , 686370 , 22900 , 18.325432 , 62762 , 
 , 708847 , 22461 , 17.964599999999997 , 62762 , 
 , 731129 , 22277 , 17.821991999999998 , 62762 , 
 , 753486 , 22303 , 17.842864000000002 , 62762 , 
 , 776046 , 22621 , 18.097168 , 62762 , 
 , 800006 , 22582 , 18.065616000000002 , 63424 , 
 , 821009 , 20468 , 16.375152 , 65929 , 
 , 843809 , 20815 , 16.652103999999998 , 67792 , 
 , 863365 , 18877 , 15.102072 , 68824 , 
 , 885467 , 21824 , 17.459392 , 68882 , 
 , 907262 , 21786 , 17.429288 , 68912 , 
 , 929469 , 22175 , 17.740456 , 68912 , 
 , 951317 , 21457 , 17.166296 , 68912 , 
 , 972568 , 21307 , 17.045848000000003 , 69069 , 
 , 987597 , 12664 , 10.131879999999999 , 70979 , 
 , 1016047 , 22169 , 17.735312 , 70979 , 
 , 1030282 , 14086 , 11.26916 , 79979 , 
 , 1051160 , 21120 , 16.896008000000002 , 81391 , 
 , 1073142 , 22011 , 17.609136 , 81391 , 
 , 1095408 , 22274 , 17.819744 , 81992 , 
 , 1118171 , 22742 , 18.194168 , 81992 , 
 , 1141349 , 23107 , 18.486344000000003 , 81992 , 
 , 1164468 , 23112 , 18.489815999999998 , 81992 , 
 , 1187425 , 22930 , 18.344664 , 81992 , 
 , 1210876 , 23023 , 18.419031999999998 , 81992 , 
 , 1234793 , 23379 , 18.703799999999998 , 81992 , 
 , 1257762 , 22867 , 18.294168000000003 , 81994 , 
 , 1280852 , 22807 , 18.246232 , 81994 , 
 , 1302853 , 21961 , 17.569367999999997 , 81994 , 
 , 1323484 , 20567 , 16.454376 , 81994 , 
 , 1345857 , 22485 , 17.988464 , 81994 , 
 , 1367573 , 21567 , 17.254360000000002 , 81994 , 
 , 1389825 , 22330 , 17.864064 , 82585 , 
 , 1410414 , 20601 , 16.481544000000003 , 82585 , 
 , 1432967 , 22433 , 17.946455999999998 , 82585 , 
 , 1455803 , 22799 , 18.239904 , 82585 , 
 , 1479205 , 22893 , 18.315112000000003 , 82585 , 
 , 1501818 , 22725 , 18.180592 , 82585 , 
 , 1524440 , 22698 , 18.158648 , 82585 , 
 , 1546686 , 22331 , 17.864912 , 82585 , 
 , 1569989 , 23215 , 18.572671999999997 , 82585 , 
 , 1593227 , 23236 , 18.588984 , 82593 , 
 , 1616410 , 23092 , 18.474368 , 82593 , 
 , 1637229 , 20013 , 16.010904 , 85894 , 
 , 1652550 , 15364 , 12.291768 , 91433 , 
 , 1675591 , 23049 , 18.439824 , 91433 , 
 , 1698927 , 22960 , 18.368288 , 91433 , 
 , 1721644 , 22732 , 18.185984 , 91433 , 
 , 1744891 , 21946 , 17.557072 , 92366 , 
 , 1759931 , 14383 , 11.506552 , 101009 , 
 , 1784951 , 15626 , 12.50112 , 109468 , 
 , 1794357 , 7943 , 6.354648 , 127540 , 
 , 1814603 , 17349 , 13.879264 , 133544 , 
 , 1834641 , 17313 , 13.850912000000001 , 139585 , 
 , 1856625 , 21399 , 17.119312 , 139650 , 
 , 1878531 , 21700 , 17.360736 , 139783 , 
 , 1900659 , 22129 , 17.703936000000002 , 139790 , 
 , 1922568 , 21923 , 17.538400000000003 , 139790 , 
 , 1944658 , 22083 , 17.666904 , 139842 , 
 , 1964072 , 18961 , 15.169152 , 143124 , 
 , 1985860 , 21832 , 17.466096 , 143168 , 
 , 2006320 , 20603 , 16.482632000000002 , 143175 , 
 , 2029181 , 22848 , 18.278672 , 143561 , 
 , 2051882 , 22693 , 18.15504 , 143561 , 
 , 2075117 , 23238 , 18.590968 , 143561 , 
 , 2098181 , 23067 , 18.453704000000002 , 143561 , 
 , 2121068 , 22881 , 18.30524 , 143561 , 
 , 2144354 , 23280 , 18.624304 , 143561 , 
 , 2166916 , 22582 , 18.06596 , 143561 , 
 , 2189694 , 22756 , 18.205336 , 143597 , 
 , 2212669 , 22964 , 18.371768 , 143597 , 
 , 2235123 , 22468 , 17.974608 , 143597 , 
