 , Total Packets:,Packets/s:,Throughput (mbps):,Packets Lost:,
 , 0 , 0 , 0.0 , 0 , 
 , 76490 , 65950 , 52.760160000000006 , 24835 , 
 , 155504 , 68227 , 54.582048 , 44597 , 
 , 258989 , 70239 , 56.191416 , 78145 , 
 , 339237 , 73335 , 58.668264 , 105514 , 
 , 419816 , 73476 , 58.781336 , 133371 , 
 , 499946 , 74514 , 59.611768 , 158698 , 
 , 579964 , 73014 , 58.411928 , 184659 , 
 , 659344 , 71196 , 56.956911999999996 , 211894 , 
 , 738333 , 71613 , 57.290968 , 237825 , 
 , 813663 , 68496 , 54.797160000000005 , 268972 , 
 , 891501 , 69939 , 55.951312 , 298847 , 
 , 970704 , 67910 , 54.328303999999996 , 331632 , 
 , 1046033 , 68761 , 55.009408 , 369467 , 
 , 1122592 , 70107 , 56.085688000000005 , 400838 , 
 , 1199780 , 69622 , 55.697872000000004 , 430388 , 
 , 1278140 , 71736 , 57.389352 , 460405 , 
 , 1358209 , 74487 , 59.590272 , 487155 , 
 , 1437619 , 73406 , 58.725488 , 516822 , 
 , 1515857 , 65827 , 52.6622 , 555338 , 
 , 1594514 , 66191 , 52.95323200000001 , 598095 , 
 , 1672029 , 71811 , 57.449208 , 627931 , 
 , 1752129 , 74072 , 59.25772 , 651928 , 
 , 1830187 , 72684 , 58.147928 , 678960 , 
 , 1918047 , 70979 , 56.783376 , 709721 , 
 , 1997665 , 72618 , 58.095184 , 741818 , 
 , 2077458 , 72511 , 58.009328000000004 , 769835 , 
 , 2156204 , 72902 , 58.322103999999996 , 801321 , 
 , 2235132 , 72609 , 58.087447999999995 , 834429 , 
 , 2315320 , 74023 , 59.218720000000005 , 865442 , 
 , 2384754 , 68604 , 54.883656 , 894737 , 
 , 2454704 , 67624 , 54.099616000000005 , 925308 , 
 , 2529978 , 72098 , 57.678512000000005 , 958145 , 
 , 2615181 , 62156 , 49.725264 , 1009575 , 
 , 2691169 , 55786 , 44.629512000000005 , 1073794 , 
 , 2746063 , 54084 , 43.267784 , 1117719 , 
 , 2835249 , 55663 , 44.530624 , 1186220 , 
 , 2913088 , 57043 , 45.6344 , 1246200 , 
 , 2990127 , 56680 , 45.34436 , 1307770 , 
 , 3049743 , 55717 , 44.57408 , 1354088 , 
 , 3111053 , 54549 , 43.6398 , 1396369 , 
 , 3171522 , 58676 , 46.94096 , 1440883 , 
 , 3231903 , 56719 , 45.375408 , 1485870 , 
 , 3310992 , 56239 , 44.991344 , 1544772 , 
 , 3390371 , 55890 , 44.712720000000004 , 1601149 , 
 , 3469831 , 58139 , 46.511552 , 1666403 , 
 , 3550406 , 72343 , 57.874928 , 1699866 , 
 , 3630350 , 72506 , 58.00488 , 1731580 , 
 , 3709513 , 72645 , 58.11632 , 1763725 , 
 , 3789737 , 71748 , 57.398688 , 1796078 , 
 , 3869237 , 71690 , 57.352272 , 1828641 , 
 , 3947956 , 71777 , 57.422024 , 1861717 , 
 , 4026796 , 72469 , 57.975752 , 1893879 , 
 , 4105891 , 70396 , 56.317568 , 1927505 , 
 , 4181491 , 69709 , 55.767272 , 1963252 , 
 , 4256729 , 69609 , 55.687248 , 1995380 , 
 , 4331638 , 69272 , 55.418304 , 2029235 , 
 , 4407085 , 69153 , 55.322576 , 2063628 , 
 , 4482848 , 61602 , 49.281872 , 2108963 , 
 , 4557788 , 68820 , 55.056032 , 2144979 , 
 , 4634783 , 68415 , 54.732488 , 2179336 , 
 , 4709873 , 69711 , 55.769127999999995 , 2213674 , 
 , 4784932 , 69681 , 55.745432 , 2246133 , 
 , 4860131 , 69208 , 55.36676 , 2283478 , 
 , 4937415 , 69732 , 55.786216 , 2317067 , 
 , 5012946 , 69427 , 55.541992 , 2351886 , 
 , 5088063 , 68728 , 54.982432 , 2388663 , 
 , 5163099 , 68554 , 54.84376 , 2423012 , 
 , 5244828 , 67285 , 53.828352 , 2463585 , 
 , 5319588 , 68879 , 55.103584000000005 , 2498556 , 
 , 5394587 , 68964 , 55.171576 , 2535274 , 
 , 5470176 , 67797 , 54.238296000000005 , 2573023 , 
 , 5547209 , 69771 , 55.817368 , 2608337 , 
 , 5622418 , 70413 , 56.330416 , 2643929 , 
 , 5696706 , 68418 , 54.734752 , 2678874 , 
 , 5773755 , 69133 , 55.306591999999995 , 2716151 , 
 , 5849263 , 70044 , 56.035464 , 2752671 , 
 , 5924680 , 70035 , 56.028792 , 2787613 , 
 , 6000219 , 70125 , 56.100256 , 2823777 , 
 , 6076311 , 69998 , 55.99848 , 2858677 , 
 , 6152091 , 70620 , 56.496632 , 2893786 , 
 , 6230700 , 72151 , 57.721208 , 2926719 , 
 , 6304633 , 73116 , 58.492968 , 2950730 , 
 , 6388438 , 72441 , 57.953568 , 2982679 , 
 , 6466492 , 71194 , 56.955424 , 3015374 , 
 , 6535884 , 65384 , 52.307415999999996 , 3048860 , 
 , 6600191 , 63228 , 50.582952 , 3082367 , 
 , 6661021 , 60349 , 48.27988 , 3117860 , 
 , 6719170 , 58879 , 47.103232000000006 , 3155070 , 
