 , Total Packets:,Packets/s:,Throughput (mbps):,Packets Lost:,
 , 0 , 0 , 0.0 , 0 , 
 , 141259 , 86081 , 68.86553599999999 , 776 , 
 , 238565 , 97907 , 78.32603200000001 , 776 , 
 , 340056 , 99283 , 79.426896 , 908 , 
 , 426842 , 87498 , 69.998864 , 3149 , 
 , 524094 , 97253 , 77.80252800000001 , 5070 , 
 , 634369 , 98559 , 78.84782399999999 , 5985 , 
 , 732864 , 99314 , 79.451632 , 5985 , 
 , 832802 , 100089 , 80.071784 , 5994 , 
 , 932020 , 99220 , 79.376064 , 5994 , 
 , 1045561 , 99275 , 79.420056 , 6447 , 
 , 1144951 , 99470 , 79.576768 , 6594 , 
 , 1245365 , 98957 , 79.16618399999999 , 6594 , 
 , 1345261 , 98377 , 78.702032 , 7403 , 
 , 1443832 , 98670 , 78.93636000000001 , 7403 , 
 , 1540847 , 97014 , 77.61184 , 7403 , 
 , 1641209 , 100378 , 80.303088 , 7403 , 
 , 1741725 , 100393 , 80.315056 , 7403 , 
 , 1841060 , 99461 , 79.56944800000001 , 7403 , 
 , 1941463 , 98851 , 79.080984 , 7403 , 
 , 2040937 , 99446 , 79.55724000000001 , 7403 , 
 , 2139282 , 98372 , 78.69803200000001 , 7403 , 
 , 2240229 , 98247 , 78.59796 , 7403 , 
 , 2337901 , 97615 , 78.092456 , 11250 , 
 , 2433813 , 96964 , 77.57195200000001 , 11250 , 
 , 2527106 , 93411 , 74.729 , 11988 , 
 , 2624076 , 96984 , 77.587712 , 11988 , 
 , 2723743 , 99502 , 79.602328 , 11988 , 
 , 2821964 , 98336 , 78.66892 , 11988 , 
 , 2917596 , 94176 , 75.34111999999999 , 11988 , 
 , 3012322 , 93952 , 75.16198399999999 , 11988 , 
 , 3108588 , 97112 , 77.690336 , 11988 , 
 , 3206115 , 97513 , 78.011064 , 11988 , 
 , 3305497 , 99347 , 79.47777599999999 , 11988 , 
 , 3405096 , 99626 , 79.70103200000001 , 11988 , 
 , 3506163 , 101063 , 80.850928 , 11988 , 
 , 3607651 , 101459 , 81.167584 , 11988 , 
 , 3708908 , 101302 , 81.042064 , 12069 , 
 , 3810264 , 101357 , 81.08617600000001 , 12069 , 
 , 3911809 , 101475 , 81.180224 , 12069 , 
 , 4008158 , 96407 , 77.126008 , 17064 , 
 , 4109626 , 101475 , 81.18008 , 17064 , 
 , 4211051 , 101416 , 81.133016 , 17064 , 
 , 4315896 , 99865 , 79.892784 , 18147 , 
 , 4415711 , 99949 , 79.959224 , 20498 , 
 , 4517068 , 101503 , 81.202528 , 20521 , 
 , 4614223 , 97150 , 77.720424 , 20521 , 
 , 4714988 , 100768 , 80.614496 , 20521 , 
 , 4808976 , 93742 , 74.994208 , 20521 , 
 , 4910509 , 101419 , 81.135928 , 20521 , 
 , 5002489 , 92090 , 73.67248 , 20521 , 
 , 5054561 , 51156 , 40.924879999999995 , 20521 , 
 , 5139812 , 85285 , 68.228224 , 20521 , 
 , 5239422 , 97647 , 78.11798399999999 , 21364 , 
 , 5295914 , 55739 , 44.591832000000004 , 68359 , 
 , 5395116 , 99408 , 79.526936 , 70305 , 
 , 5496470 , 101366 , 81.093248 , 70305 , 
 , 5598398 , 101867 , 81.493744 , 70321 , 
 , 5697629 , 99283 , 79.427128 , 71925 , 
 , 5793316 , 95690 , 76.5522 , 71925 , 
 , 5890462 , 97100 , 77.680752 , 71925 , 
 , 5988611 , 96682 , 77.34608800000001 , 71925 , 
 , 6085192 , 96597 , 77.277776 , 71925 , 
 , 6183083 , 97896 , 78.316944 , 71925 , 
 , 6277926 , 93550 , 74.84010400000001 , 72087 , 
 , 6370442 , 93124 , 74.49988 , 80862 , 
 , 6455001 , 83920 , 67.136552 , 97057 , 
 , 6546010 , 83757 , 67.00619999999999 , 111621 , 
 , 6639313 , 92225 , 73.780496 , 119905 , 
 , 6737249 , 98184 , 78.54784 , 121570 , 
 , 6834830 , 97671 , 78.13738400000001 , 121570 , 
 , 6932860 , 97945 , 78.356608 , 121570 , 
 , 7030952 , 98144 , 78.51576 , 121570 , 
 , 7132442 , 101089 , 80.871424 , 121570 , 
 , 7232862 , 100831 , 80.66503200000001 , 121570 , 
 , 7333349 , 100422 , 80.337616 , 121570 , 
 , 7435189 , 101610 , 81.28811999999999 , 121570 , 
 , 7534592 , 99692 , 79.75416 , 121570 , 
 , 7633241 , 98601 , 78.881488 , 121570 , 
 , 7731426 , 98176 , 78.540928 , 124601 , 
 , 7832379 , 98637 , 78.909672 , 127516 , 
 , 7934946 , 99005 , 79.204224 , 130064 , 
 , 8027281 , 87701 , 70.161168 , 144724 , 
 , 8130145 , 99686 , 79.749192 , 146273 , 
 , 8226133 , 91318 , 73.05460000000001 , 155430 , 
 , 8327227 , 96641 , 77.313144 , 157068 , 
 , 8421622 , 92989 , 74.391496 , 165480 , 
 , 8521068 , 99963 , 79.971128 , 167152 , 
 , 8600332 , 76478 , 61.182504 , 193105 , 
 , 8687568 , 85864 , 68.691248 , 210137 , 
 , 8777190 , 88103 , 70.48296 , 222970 , 
 , 8876256 , 99982 , 79.98619199999999 , 222983 , 
 , 8964144 , 87909 , 70.32776799999999 , 223554 , 
 , 9053335 , 88834 , 71.067672 , 223554 , 
 , 9152035 , 98651 , 78.92084799999999 , 223554 , 
 , 9254374 , 102158 , 81.726704 , 223554 , 
 , 9350063 , 95894 , 76.71560000000001 , 226884 , 
 , 9451727 , 101683 , 81.346736 , 227045 , 
 , 9554943 , 102881 , 82.304976 , 227045 , 
 , 9657460 , 102743 , 82.19516800000001 , 227045 , 
 , 9755384 , 97639 , 78.111344 , 227045 , 
 , 9858326 , 103041 , 82.433472 , 227045 , 
 , 9961277 , 102947 , 82.357832 , 227045 , 
 , 10064079 , 102794 , 82.23576 , 227045 , 
 , 10162946 , 98939 , 79.151296 , 227580 , 
 , 10260333 , 97414 , 77.931576 , 227580 , 
 , 10358715 , 98276 , 78.62108 , 227580 , 
 , 10460581 , 100149 , 80.119624 , 227580 , 
 , 10561412 , 101041 , 80.83357600000001 , 227580 , 
 , 10644994 , 83632 , 66.905736 , 242384 , 
 , 10738793 , 92349 , 73.879216 , 247889 , 
 , 10835487 , 96705 , 77.36448 , 248469 , 
 , 10933848 , 95671 , 76.53755199999999 , 249118 , 
 , 11038615 , 100505 , 80.404368 , 249118 , 
 , 11138322 , 99633 , 79.706928 , 249834 , 
 , 11240700 , 102841 , 82.27304 , 249834 , 
 , 11329459 , 87568 , 70.05508 , 249834 , 
 , 11418481 , 89179 , 71.34394400000001 , 256007 , 
 , 11509730 , 91533 , 73.226712 , 256007 , 
 , 11610841 , 101148 , 80.919056 , 258123 , 
 , 11710626 , 99937 , 79.94984 , 258651 , 
 , 11807067 , 96093 , 76.87512 , 259301 , 
 , 11907817 , 100203 , 80.16302400000001 , 259301 , 
 , 12006154 , 99241 , 79.39318399999999 , 259301 , 
 , 12105522 , 95672 , 76.538336 , 264817 , 
 , 12203479 , 98488 , 78.79106399999999 , 266878 , 
 , 12311630 , 102554 , 82.04320799999999 , 266878 , 
 , 12412504 , 101562 , 81.250232 , 268137 , 
 , 12515994 , 100813 , 80.65088 , 269146 , 
