One-Way Latency (us):
4693
4795
9012
9095
9105
9124
9126
9134
9144
9163
9172
9179
9198
9204
9216
9231
9260
9272
9273
9273
9274
9284
9287
9288
9304
9306
9310
9311
9328
9332
9334
9347
9350
9352
9358
9360
9375
9399
9405
9416
9420
9423
9423
9424
9431
9451
9453
9455
9474
9478
9488
9488
9491
9491
9499
9505
9510
9518
9526
9527
9531
9534
9543
9546
9550
9561
9565
9582
9582
9584
9588
9588
9590
9598
9605
9607
9623
9626
9631
9632
9632
9634
9652
9661
9662
9666
9676
9679
9688
9690
9692
9695
9696
9706
9709
9712
9718
9718
9721
9731
9742
9745
9758
9759
9768
9774
9787
9789
9789
9791
9796
9798
9798
9799
9802
9806
9808
9820
9825
9826
9835
9836
9837
9842
9848
9852
9865
9867
9869
9879
9888
9904
9910
9917
9920
9934
9940
9945
9952
9962
9964
9991
9993
10014
10023
10034
10046
10063
10090
10100
10113
10132
10145
10155
10158
10172
10257
10263
10308
10316
10317
10357
10387
10431
10484
10570
10575
10594
10663
10965
11027
11359
11445
12003
12583
12651
12781
12782
12827
12837
12851
12930
12968
13029
13133
13133
13151
13168
13181
13197
13248
13276
13278
13369
13386
13399
13434
13463
13467
13489
13492
13501
13510
13520
13543
13568
13611
13681
13746
13750
13757
13758
13791
13792
13824
13832
13884
13893
13907
13926
13945
13995
14043
14052
14095
14109
14111
14125
14196
14232
14243
14252
14257
14266
14268
14301
14323
14337
14364
14398
14407
14407
14465
14615
14694
14815
16114
17180
17903
18007
18633
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0

Average: ,2755.057942057942
Non Zero Average: ,10987.302788844621
Sample Count: ,1001
