 , Total Packets:,Packets/s:,Throughput (mbps):,Packets Lost:,
 , 0 , 0 , 0.0 , 0 , 
 , 41893 , 17872 , 14.298216 , 189343 , 
 , 65081 , 18807 , 15.045952 , 281829 , 
 , 89048 , 18843 , 15.074864 , 376880 , 
 , 112797 , 17921 , 14.336936 , 477059 , 
 , 136407 , 18672 , 14.938296000000001 , 574170 , 
 , 160165 , 18764 , 15.011832 , 670222 , 
 , 182833 , 18792 , 15.034272000000001 , 759750 , 
 , 207578 , 18943 , 15.154528 , 852946 , 
 , 230946 , 18777 , 15.022288 , 946868 , 
 , 254376 , 19046 , 15.237064 , 1037650 , 
 , 278105 , 18998 , 15.19868 , 1132298 , 
 , 296526 , 17718 , 14.174888000000001 , 1204301 , 
 , 320465 , 17670 , 14.136792 , 1306183 , 
 , 344671 , 18972 , 15.177744 , 1403561 , 
 , 368400 , 19253 , 15.4028 , 1498049 , 
 , 391799 , 15888 , 12.71068 , 1617112 , 
 , 415707 , 17489 , 13.991512 , 1716292 , 
 , 431621 , 16124 , 12.899296 , 1784716 , 
 , 443255 , 11243 , 8.995087999999999 , 1829979 , 
 , 466398 , 16300 , 13.040624 , 1915829 , 
 , 489308 , 18389 , 14.711688 , 2008840 , 
 , 512284 , 18761 , 15.009015999999999 , 2101432 , 
 , 525181 , 12886 , 10.308888000000001 , 2147739 , 
 , 545532 , 16205 , 12.964264 , 2222508 , 
 , 568541 , 19160 , 15.328263999999999 , 2312558 , 
 , 592000 , 19504 , 15.603704 , 2401685 , 
 , 615309 , 18860 , 15.088239999999999 , 2495084 , 
 , 638827 , 19520 , 15.616456 , 2583013 , 
 , 656664 , 16406 , 13.125103999999999 , 2645556 , 
 , 687922 , 19611 , 15.689487999999999 , 2754241 , 
 , 712132 , 20053 , 16.042576 , 2844943 , 
 , 736012 , 19780 , 15.8246 , 2936588 , 
 , 759862 , 19200 , 15.36024 , 3031153 , 
 , 783532 , 19331 , 15.465551999999999 , 3123452 , 
 , 807442 , 19598 , 15.678711999999999 , 3215806 , 
 , 831292 , 19293 , 15.434864 , 3304419 , 
 , 854902 , 19123 , 15.298472 , 3392617 , 
 , 878361 , 19240 , 15.392368000000001 , 3485352 , 
 , 901731 , 17834 , 14.267935999999999 , 3574552 , 
 , 924720 , 17687 , 14.150296 , 3675670 , 
 , 947489 , 16727 , 13.381808000000001 , 3781917 , 
 , 970199 , 17458 , 13.967120000000001 , 3880837 , 
 , 993629 , 18235 , 14.588128000000001 , 3974808 , 
 , 1017329 , 18887 , 15.110296 , 4072942 , 
 , 1041629 , 19294 , 15.435464 , 4168653 , 
 , 1065719 , 19226 , 15.381575999999999 , 4261402 , 
 , 1089687 , 18484 , 14.787504 , 4361201 , 
 , 1113297 , 16787 , 13.430056 , 4471521 , 
 , 1136667 , 19461 , 15.569016 , 4560182 , 
 , 1160397 , 19855 , 15.884191999999999 , 4651129 , 
 , 1184438 , 19901 , 15.920872 , 4739242 , 
 , 1208468 , 19837 , 15.869696 , 4830957 , 
 , 1232776 , 20154 , 16.123664 , 4919738 , 
 , 1257076 , 20332 , 16.265696 , 5006576 , 
 , 1281188 , 19927 , 15.941600000000001 , 5092806 , 
 , 1305263 , 19298 , 15.438552 , 5175286 , 
