 , Total Packets:,Packets/s:,Throughput (mbps):,Packets Lost:,
 , 0 , 0 , 0.0 , 0 , 
 , 62992 , 33598 , 26.878832 , 0 , 
 , 101569 , 38783 , 31.026848 , 0 , 
 , 142910 , 41374 , 33.099504 , 957 , 
 , 186130 , 43212 , 34.56988 , 957 , 
 , 226147 , 39925 , 31.940296 , 957 , 
 , 258064 , 31972 , 25.578384 , 980 , 
 , 295928 , 37878 , 30.302495999999998 , 980 , 
 , 340177 , 44265 , 35.412224 , 980 , 
 , 383870 , 43665 , 34.93204 , 980 , 
 , 427610 , 43736 , 34.989127999999994 , 1031 , 
 , 472237 , 44606 , 35.685112000000004 , 1031 , 
 , 515462 , 43257 , 34.60588 , 1031 , 
 , 551546 , 36058 , 28.847064 , 1031 , 
 , 596898 , 45402 , 36.322128 , 1031 , 
 , 641884 , 44968 , 35.974728000000006 , 1215 , 
 , 687286 , 45389 , 36.311248 , 1215 , 
 , 733189 , 45100 , 36.08052 , 2827 , 
 , 774062 , 40858 , 32.686992 , 2827 , 
 , 817231 , 41153 , 32.923055999999995 , 2827 , 
 , 856157 , 39102 , 31.282064 , 2827 , 
 , 897456 , 40936 , 32.7492 , 2827 , 
 , 940294 , 43203 , 34.56304 , 4008 , 
 , 984807 , 43625 , 34.900312 , 4221 , 
 , 1027454 , 42836 , 34.268824 , 5100 , 
 , 1071935 , 43609 , 34.887296 , 6192 , 
 , 1112792 , 40915 , 32.732664 , 10533 , 
 , 1152468 , 39191 , 31.35352 , 14903 , 
 , 1196409 , 43639 , 34.911936000000004 , 14922 , 
 , 1239850 , 43791 , 35.033024 , 14922 , 
 , 1282560 , 42687 , 34.150344 , 15436 , 
 , 1326192 , 43613 , 34.890976 , 15436 , 
 , 1371344 , 44863 , 35.890856 , 15436 , 
 , 1415035 , 44003 , 35.202696 , 15436 , 
 , 1459136 , 44082 , 35.265663999999994 , 15671 , 
 , 1504020 , 43272 , 34.61832 , 17224 , 
 , 1548213 , 43842 , 35.07412 , 17231 , 
 , 1590544 , 42742 , 34.19436 , 17231 , 
 , 1635091 , 43838 , 35.071160000000006 , 17431 , 
 , 1676759 , 41368 , 33.094919999999995 , 19636 , 
 , 1710936 , 33242 , 26.59432 , 30955 , 
 , 1748119 , 36874 , 29.49972 , 39454 , 
 , 1791915 , 42825 , 34.260383999999995 , 43011 , 
 , 1834030 , 42312 , 33.849736 , 43719 , 
 , 1878939 , 44473 , 35.579128 , 44408 , 
 , 1922566 , 44127 , 35.302064 , 45800 , 
 , 1960459 , 37604 , 30.083688 , 47151 , 
 , 2005425 , 44713 , 35.770728000000005 , 47151 , 
 , 2049596 , 44482 , 35.585752 , 47151 , 
 , 2094547 , 45031 , 36.025135999999996 , 47151 , 
 , 2139215 , 44708 , 35.766944 , 47151 , 
 , 2181160 , 41988 , 33.590864 , 48653 , 
 , 2218266 , 36182 , 28.94612 , 53734 , 
 , 2260998 , 43063 , 34.450936 , 54953 , 
 , 2302675 , 38533 , 30.82712 , 61747 , 
 , 2347128 , 44588 , 35.670872 , 62928 , 
 , 2393472 , 45327 , 36.262024 , 62980 , 
 , 2437513 , 43673 , 34.93896 , 63345 , 
 , 2477871 , 39766 , 31.813272 , 67233 , 
 , 2521354 , 42898 , 34.318936 , 67660 , 
 , 2564758 , 42962 , 34.370112 , 67938 , 
 , 2598818 , 34092 , 27.274128 , 67938 , 
 , 2644878 , 45240 , 36.192552000000006 , 67938 , 
 , 2684563 , 39493 , 31.59448 , 73508 , 
 , 2728502 , 44072 , 35.257992 , 73508 , 
 , 2769191 , 40799 , 32.639784 , 73508 , 
 , 2812852 , 42485 , 33.988271999999995 , 74494 , 
 , 2854945 , 39675 , 31.740392 , 79834 , 
