 , Total Packets:,Packets/s:,Throughput (mbps):,Packets Lost:,
 , 0 , 0 , 0.0 , 0 , 
 , 5290 , 5040 , 4.032576 , 0 , 
 , 12020 , 6760 , 5.408024 , 0 , 
 , 19460 , 7445 , 5.956592 , 0 , 
 , 21780 , 2042 , 1.63368 , 0 , 
 , 28880 , 7142 , 5.713768 , 0 , 
 , 33830 , 4944 , 3.955344 , 0 , 
 , 39210 , 5314 , 4.251968 , 0 , 
 , 47180 , 7965 , 6.37268 , 0 , 
 , 55539 , 8317 , 6.654376 , 0 , 
 , 64930 , 9388 , 7.510416 , 0 , 
 , 74150 , 9200 , 7.36016 , 0 , 
 , 84119 , 9964 , 7.971392 , 0 , 
 , 93760 , 9489 , 7.591352 , 0 , 
 , 103250 , 9346 , 7.4774080000000005 , 0 , 
 , 113240 , 9841 , 7.872935999999999 , 0 , 
 , 122480 , 9094 , 7.2759920000000005 , 0 , 
 , 132110 , 9632 , 7.7059679999999995 , 0 , 
 , 141810 , 9694 , 7.7556 , 0 , 
 , 151673 , 9716 , 7.77288 , 0 , 
 , 161440 , 9616 , 7.693368 , 0 , 
 , 170968 , 9526 , 7.621239999999999 , 0 , 
 , 180710 , 9744 , 7.795976 , 0 , 
 , 190240 , 9379 , 7.503656 , 0 , 
 , 199950 , 9700 , 7.760744 , 0 , 
 , 208900 , 8820 , 7.056792000000001 , 0 , 
 , 218429 , 9531 , 7.62548 , 0 , 
 , 228420 , 9834 , 7.867504 , 0 , 
 , 237929 , 9508 , 7.606824 , 0 , 
 , 247890 , 9808 , 7.846520000000001 , 0 , 
 , 257460 , 9570 , 7.6560559999999995 , 0 , 
 , 267209 , 9748 , 7.799192 , 0 , 
 , 276580 , 9369 , 7.495384 , 0 , 
 , 286100 , 9520 , 7.616712000000001 , 0 , 
 , 295680 , 9576 , 7.661544 , 0 , 
 , 305140 , 9297 , 7.438112 , 0 , 
 , 314100 , 8982 , 7.18636 , 0 , 
 , 323860 , 9607 , 7.686304 , 0 , 
 , 333020 , 9158 , 7.327064 , 0 , 
 , 342438 , 9418 , 7.534984000000001 , 0 , 
 , 352440 , 10002 , 8.002352 , 0 , 
 , 362140 , 9696 , 7.757432 , 0 , 
 , 371710 , 9573 , 7.658416 , 0 , 
 , 381100 , 9387 , 7.510216000000001 , 0 , 
 , 390600 , 9504 , 7.6032399999999996 , 0 , 
 , 399640 , 9038 , 7.2305600000000005 , 0 , 
 , 409490 , 9696 , 7.756928 , 0 , 
 , 418910 , 9408 , 7.527152 , 0 , 
 , 428560 , 9653 , 7.722688 , 0 , 
 , 438120 , 9413 , 7.530488 , 0 , 
 , 447570 , 9299 , 7.439464 , 0 , 
 , 457450 , 9733 , 7.786952 , 0 , 
 , 466940 , 9489 , 7.591432 , 0 , 
 , 476580 , 9640 , 7.712184000000001 , 0 , 
 , 486080 , 9350 , 7.48012 , 0 , 
 , 495790 , 9714 , 7.771592 , 0 , 
 , 505229 , 9435 , 7.54824 , 0 , 
 , 514720 , 9486 , 7.589232 , 0 , 
 , 524720 , 9849 , 7.879512 , 0 , 
 , 534440 , 9724 , 7.779848 , 0 , 
 , 542638 , 8177 , 6.541984 , 0 , 
 , 551160 , 8498 , 6.798424 , 0 , 
 , 559140 , 7978 , 6.383 , 0 , 
 , 564480 , 5341 , 4.273328 , 0 , 
 , 573880 , 9252 , 7.401744 , 0 , 
 , 582280 , 8396 , 6.71744 , 0 , 
 , 586229 , 3811 , 3.0491840000000003 , 0 , 
 , 590100 , 3889 , 3.11196 , 0 , 
 , 595950 , 5804 , 4.643344 , 0 , 
 , 599120 , 3143 , 2.515152 , 0 , 
 , 604440 , 5267 , 4.213888 , 0 , 
 , 612289 , 7602 , 6.082 , 0 , 
 , 620710 , 8423 , 6.738624 , 0 , 
 , 629460 , 8749 , 6.999816 , 0 , 
 , 639289 , 9673 , 7.738592 , 0 , 
 , 648948 , 9510 , 7.608328 , 0 , 
 , 657890 , 8801 , 7.041144 , 0 , 
 , 667480 , 9598 , 7.678848 , 0 , 
 , 676990 , 9510 , 7.60808 , 0 , 
 , 685609 , 8606 , 6.885056 , 0 , 
 , 695519 , 9908 , 7.926584 , 0 , 
 , 705020 , 9502 , 7.602336 , 0 , 
 , 712580 , 7560 , 6.048216 , 0 , 
 , 722759 , 10021 , 8.01684 , 0 , 
 , 732469 , 9710 , 7.768256 , 0 , 
