 , Total Packets:,Packets/s:,Throughput (mbps):,Packets Lost:,
 , 0 , 0 , 0.0 , 0 , 
 , 32382 , 18045 , 14.436191999999998 , 173844 , 
 , 54603 , 18634 , 14.907928 , 283563 , 
 , 76892 , 18900 , 15.120023999999999 , 376813 , 
 , 99901 , 19328 , 15.46284 , 474434 , 
 , 122246 , 17819 , 14.255495999999999 , 575833 , 
 , 145376 , 18981 , 15.18492 , 674375 , 
 , 168116 , 19212 , 15.369816 , 764234 , 
 , 190886 , 19166 , 15.333495999999998 , 860230 , 
 , 213144 , 18929 , 15.143784 , 948643 , 
 , 235554 , 19195 , 15.356624 , 1040108 , 
 , 258203 , 19442 , 15.55368 , 1130793 , 
 , 280870 , 18905 , 15.124776 , 1218311 , 
 , 303250 , 19205 , 15.3644 , 1312016 , 
 , 324697 , 18564 , 14.85164 , 1400564 , 
 , 344602 , 16438 , 13.151056 , 1481474 , 
 , 371032 , 15910 , 12.728399999999999 , 1628433 , 
 , 393742 , 18500 , 14.800144 , 1724925 , 
 , 416450 , 19135 , 15.308424 , 1819476 , 
 , 439670 , 16851 , 13.480888 , 1923390 , 
 , 462380 , 19114 , 15.291647999999999 , 2027751 , 
 , 486259 , 18679 , 14.943783999999999 , 2131473 , 
 , 509778 , 19841 , 15.872888000000001 , 2227147 , 
 , 534468 , 20989 , 16.791871999999998 , 2311294 , 
 , 558961 , 20109 , 16.087488 , 2403010 , 
 , 583469 , 19942 , 15.954360000000001 , 2500011 , 
 , 602533 , 18843 , 15.074912 , 2570479 , 
 , 626475 , 18403 , 14.722552 , 2658759 , 
 , 649962 , 19837 , 15.870248 , 2752409 , 
 , 673541 , 19747 , 15.798232 , 2848948 , 
 , 696729 , 19577 , 15.662312 , 2947158 , 
 , 720218 , 20001 , 16.000864 , 3036809 , 
 , 744188 , 20110 , 16.0882 , 3130932 , 
 , 768127 , 19029 , 15.223656 , 3225108 , 
 , 792366 , 20393 , 16.314688 , 3326372 , 
 , 816036 , 20118 , 16.095128 , 3419216 , 
 , 836956 , 19109 , 15.287672 , 3497730 , 
 , 861099 , 18176 , 14.540896 , 3589102 , 
 , 884949 , 20099 , 16.079616 , 3681996 , 
 , 909517 , 15555 , 12.444472 , 3812387 , 
 , 922959 , 10310 , 8.248024 , 3903604 , 
 , 948016 , 14084 , 11.2672 , 4048859 , 
 , 972075 , 19349 , 15.479951999999999 , 4165521 , 
 , 998420 , 19464 , 15.571959999999999 , 4266528 , 
 , 1021790 , 19820 , 15.856168 , 4360747 , 
 , 1045070 , 19777 , 15.8222 , 4456041 , 
 , 1068438 , 20092 , 16.074248 , 4551225 , 
 , 1091628 , 19815 , 15.85252 , 4644838 , 
 , 1114727 , 19930 , 15.944144 , 4739192 , 
 , 1130474 , 11773 , 9.419176 , 4798804 , 
 , 1141518 , 10837 , 8.670272 , 4846199 , 
 , 1150003 , 6966 , 5.57304 , 4896846 , 
 , 1159603 , 8294 , 6.635848 , 4945470 , 
 , 1175771 , 14931 , 11.944808 , 5009583 , 
 , 1198630 , 19036 , 15.229087999999999 , 5106754 , 
 , 1221428 , 19655 , 15.724248 , 5198038 , 
 , 1245006 , 20045 , 16.036232 , 5290277 , 
 , 1268255 , 19458 , 15.567032 , 5385196 , 
 , 1291127 , 18840 , 15.072192 , 5472824 , 
 , 1316510 , 19437 , 15.549728 , 5569008 , 
 , 1339550 , 19804 , 15.843896 , 5660127 , 
 , 1363700 , 20367 , 16.29392 , 5753114 , 
 , 1387339 , 20151 , 16.120824 , 5847688 , 
 , 1410558 , 19811 , 15.849144 , 5940714 , 
 , 1434948 , 20521 , 16.417151999999998 , 6029744 , 
 , 1459131 , 20324 , 16.2592 , 6116690 , 
 , 1483821 , 20693 , 16.555104 , 6209322 , 
 , 1507911 , 20303 , 16.243016 , 6304049 , 
 , 1531701 , 20294 , 16.235304 , 6401038 , 
 , 1555728 , 20636 , 16.509031999999998 , 6496194 , 
 , 1579968 , 20667 , 16.533928 , 6589199 , 
 , 1603486 , 20314 , 16.251912 , 6683081 , 
 , 1628266 , 21235 , 16.98864 , 6776322 , 
 , 1653094 , 21051 , 16.841488000000002 , 6866341 , 
 , 1677694 , 20955 , 16.76428 , 6959575 , 
 , 1702264 , 20872 , 16.698224 , 7052397 , 
 , 1726713 , 21020 , 16.816752 , 7143823 , 
 , 1750563 , 20257 , 16.20588 , 7230823 , 
 , 1774473 , 20202 , 16.16164 , 7322626 , 
 , 1798293 , 20527 , 16.42172 , 7412998 , 
 , 1822471 , 20798 , 16.638864 , 7504817 , 
