 , Total Packets:,Packets/s:,Throughput (mbps):,Packets Lost:,
 , 0 , 0 , 0.0 , 0 , 
 , 67460 , 41368 , 33.094888 , 185171 , 
 , 112605 , 39049 , 31.239288000000002 , 253612 , 
 , 157088 , 39881 , 31.904832 , 319391 , 
 , 202834 , 39514 , 31.611944 , 387039 , 
 , 247053 , 38928 , 31.14252 , 454297 , 
 , 286006 , 38366 , 30.69304 , 515192 , 
 , 332627 , 38246 , 30.597128 , 575126 , 
 , 378492 , 39079 , 31.263472 , 636263 , 
 , 425766 , 39119 , 31.295831999999997 , 705378 , 
 , 471345 , 39041 , 31.233488 , 770433 , 
 , 515355 , 39426 , 31.541232 , 834830 , 
 , 572861 , 39031 , 31.225488000000002 , 915205 , 
 , 617141 , 39251 , 31.400856 , 982142 , 
 , 663491 , 39236 , 31.389008 , 1048132 , 
 , 707620 , 39322 , 31.457904 , 1112217 , 
 , 750511 , 38438 , 30.751112000000003 , 1173874 , 
 , 794141 , 31559 , 25.247872 , 1222139 , 
 , 832859 , 28872 , 23.09764 , 1323154 , 
 , 883989 , 37873 , 30.299096000000002 , 1390161 , 
 , 928849 , 38645 , 30.916151999999997 , 1449305 , 
 , 979355 , 37436 , 29.949240000000003 , 1516114 , 
 , 1027400 , 38749 , 30.999344 , 1579524 , 
 , 1072510 , 39041 , 31.2332 , 1640226 , 
 , 1111967 , 39280 , 31.424592 , 1690339 , 
 , 1136696 , 20539 , 16.431296 , 1760161 , 
 , 1179500 , 39113 , 31.29116 , 1814996 , 
 , 1224020 , 39892 , 31.914176 , 1875631 , 
 , 1267940 , 39207 , 31.366352 , 1938040 , 
 , 1312640 , 39826 , 31.861576 , 1998512 , 
 , 1356574 , 39603 , 31.683096000000003 , 2058044 , 
 , 1406633 , 35467 , 28.373672 , 2137742 , 
 , 1457754 , 37948 , 30.359024 , 2196872 , 
 , 1509201 , 26189 , 20.951536 , 2270857 , 
 , 1534850 , 14641 , 11.712888000000001 , 2375690 , 
 , 1578708 , 38504 , 30.803504 , 2459834 , 
 , 1626476 , 34171 , 27.337176 , 2540221 , 
 , 1670961 , 39524 , 31.61924 , 2601859 , 
 , 1715000 , 39365 , 31.492696 , 2660222 , 
